,date,stock,pred_label,confidence
116,2022-04-08,AAPL,0,0.6626384854316711
117,2022-04-11,AAPL,0,0.5080474615097046
118,2022-04-12,AAPL,0,0.5156673192977905
119,2022-04-13,AAPL,1,0.8165945410728455
120,2022-04-14,AAPL,0,0.7152174711227417
121,2022-04-18,AAPL,1,0.6085864901542664
122,2022-04-19,AAPL,1,0.829123318195343
123,2022-04-20,AAPL,2,0.6541885137557983
124,2022-04-21,AAPL,2,0.6239732503890991
125,2022-04-22,AAPL,1,0.5447153449058533
126,2022-04-25,AAPL,0,0.9394912123680115
127,2022-04-26,AAPL,2,0.5236660242080688
128,2022-04-27,AAPL,0,0.6213632822036743
129,2022-04-28,AAPL,0,0.7346675992012024
130,2022-04-29,AAPL,0,0.8029852509498596
131,2022-05-02,AAPL,1,0.5780150294303894
132,2022-05-03,AAPL,0,0.9403476119041443
133,2022-05-04,AAPL,0,0.6035712361335754
134,2022-05-05,AAPL,0,0.6781044602394104
135,2022-05-06,AAPL,0,0.5458875894546509
136,2022-05-09,AAPL,2,0.5927004814147949
137,2022-05-10,AAPL,0,0.786248505115509
138,2022-05-11,AAPL,0,0.5418150424957275
139,2022-05-12,AAPL,0,0.5370847582817078
140,2022-05-13,AAPL,0,0.5621178150177002
141,2022-05-16,AAPL,0,0.7339537739753723
142,2022-05-17,AAPL,0,0.5954798460006714
143,2022-05-18,AAPL,0,0.6007317304611206
144,2022-05-19,AAPL,0,0.938164472579956
145,2022-05-20,AAPL,1,0.5210930705070496
146,2022-05-23,AAPL,0,0.7023255228996277
147,2022-05-24,AAPL,2,0.6298074126243591
148,2022-05-25,AAPL,0,0.7831577062606812
149,2022-05-26,AAPL,0,0.6946909427642822
150,2022-05-27,AAPL,1,0.6139830350875854
151,2022-05-31,AAPL,0,0.6994392275810242
152,2022-06-01,AAPL,1,0.7715411186218262
153,2022-06-02,AAPL,1,0.6381759643554688
154,2022-06-03,AAPL,1,0.8642569184303284
155,2022-06-06,AAPL,0,0.5815840363502502
156,2022-06-07,AAPL,0,0.7085602283477783
157,2022-06-08,AAPL,1,0.8165945410728455
158,2022-06-09,AAPL,1,0.8223656415939331
159,2022-06-10,AAPL,0,0.5338897109031677
160,2022-06-13,AAPL,0,0.6714339256286621
161,2022-06-14,AAPL,2,0.7768980264663696
162,2022-06-15,AAPL,1,0.6199438571929932
163,2022-06-16,AAPL,0,0.6172285079956055
164,2022-06-17,AAPL,1,0.5568612217903137
165,2022-06-21,AAPL,1,0.8703626990318298
166,2022-06-22,AAPL,0,0.7576240301132202
167,2022-06-23,AAPL,0,0.47085040807724
168,2022-06-24,AAPL,0,0.6177018880844116
169,2022-06-27,AAPL,0,0.6833472847938538
170,2022-06-28,AAPL,1,0.7988543510437012
171,2022-06-29,AAPL,2,0.5579509139060974
172,2022-06-30,AAPL,0,0.8978466391563416
173,2022-07-01,AAPL,0,0.5675172209739685
174,2022-07-05,AAPL,1,0.6392066478729248
175,2022-07-06,AAPL,0,0.9398879408836365
176,2022-07-07,AAPL,0,0.70945805311203
177,2022-07-08,AAPL,0,0.6128427386283875
178,2022-07-11,AAPL,1,0.7159416675567627
179,2022-07-12,AAPL,0,0.8116093873977661
180,2022-07-13,AAPL,0,0.7008724808692932
181,2022-07-14,AAPL,0,0.7631829380989075
182,2022-07-15,AAPL,0,0.7567046880722046
183,2022-07-18,AAPL,0,0.9387608170509338
184,2022-07-19,AAPL,0,0.9403476119041443
185,2022-07-20,AAPL,0,0.6028636693954468
186,2022-07-21,AAPL,0,0.8695163726806641
187,2022-07-22,AAPL,1,0.4764000177383423
188,2022-07-25,AAPL,1,0.630821168422699
189,2022-07-26,AAPL,0,0.5780977010726929
190,2022-07-27,AAPL,0,0.5239295959472656
191,2022-07-28,AAPL,0,0.8293923735618591
192,2022-07-29,AAPL,0,0.7814233899116516
193,2022-08-01,AAPL,0,0.35378891229629517
194,2022-08-02,AAPL,0,0.5338897109031677
195,2022-08-03,AAPL,0,0.7360280156135559
196,2022-08-04,AAPL,0,0.6926333904266357
197,2022-08-05,AAPL,0,0.8978466391563416
198,2022-08-08,AAPL,0,0.7104109525680542
199,2022-08-09,AAPL,0,0.7221931219100952
200,2022-08-10,AAPL,0,0.8650762438774109
201,2022-08-11,AAPL,2,0.7142338156700134
202,2022-08-12,AAPL,0,0.8096156716346741
203,2022-08-15,AAPL,0,0.5338897109031677
204,2022-08-16,AAPL,0,0.5084102153778076
205,2022-08-17,AAPL,0,0.6870534420013428
206,2022-08-18,AAPL,0,0.8029852509498596
207,2022-08-19,AAPL,1,0.8891053199768066
208,2022-08-22,AAPL,0,0.6041901707649231
209,2022-08-23,AAPL,1,0.8695821762084961
210,2022-08-24,AAPL,1,0.8891053199768066
211,2022-08-25,AAPL,1,0.8684748411178589
212,2022-08-26,AAPL,0,0.8567579388618469
213,2022-08-29,AAPL,1,0.7806059122085571
214,2022-08-30,AAPL,0,0.906248152256012
215,2022-08-31,AAPL,0,0.5094625949859619
216,2022-09-01,AAPL,1,0.5399625897407532
217,2022-09-02,AAPL,0,0.5496575236320496
218,2022-09-06,AAPL,0,0.5323277115821838
219,2022-09-07,AAPL,0,0.5118218064308167
220,2022-09-08,AAPL,1,0.5807923674583435
221,2022-09-09,AAPL,2,0.5695443153381348
222,2022-09-12,AAPL,0,0.6329284906387329
223,2022-09-13,AAPL,2,0.6144198775291443
224,2022-09-14,AAPL,0,0.8134862184524536
225,2022-09-15,AAPL,0,0.7648758888244629
226,2022-09-16,AAPL,0,0.9399625062942505
227,2022-09-19,AAPL,1,0.823964536190033
228,2022-09-20,AAPL,0,0.5630370378494263
229,2022-09-21,AAPL,0,0.6168209314346313
230,2022-09-22,AAPL,0,0.6846743822097778
231,2022-09-23,AAPL,0,0.667094886302948
232,2022-09-26,AAPL,1,0.6762092113494873
233,2022-09-27,AAPL,1,0.6392834782600403
234,2022-09-28,AAPL,0,0.938164472579956
235,2022-09-29,AAPL,0,0.7369207143783569
236,2022-09-30,AAPL,0,0.8318925499916077
237,2022-10-03,AAPL,0,0.7200256586074829
238,2022-10-04,AAPL,1,0.8719544410705566
239,2022-10-05,AAPL,0,0.8414847254753113
240,2022-10-06,AAPL,0,0.72774338722229
241,2022-10-07,AAPL,0,0.7948089838027954
242,2022-10-10,AAPL,0,0.6150091290473938
243,2022-10-11,AAPL,0,0.6929858922958374
244,2022-10-12,AAPL,1,0.5610044598579407
245,2022-10-13,AAPL,0,0.3450663089752197
246,2022-10-14,AAPL,0,0.6831768155097961
247,2022-10-17,AAPL,0,0.8029852509498596
248,2022-10-18,AAPL,1,0.6983973383903503
249,2022-10-19,AAPL,0,0.48433780670166016
250,2022-10-20,AAPL,0,0.711008608341217
251,2022-10-21,AAPL,0,0.9398879408836365
252,2022-10-24,AAPL,0,0.5836324095726013
253,2022-10-25,AAPL,0,0.8995026350021362
254,2022-10-26,AAPL,2,0.46510758996009827
255,2022-10-27,AAPL,0,0.5389205813407898
256,2022-10-28,AAPL,0,0.7334944605827332
257,2022-10-31,AAPL,0,0.727358877658844
258,2022-11-01,AAPL,1,0.5885080695152283
259,2022-11-02,AAPL,0,0.831591010093689
260,2022-11-03,AAPL,0,0.7378321290016174
261,2022-11-04,AAPL,1,0.864908754825592
262,2022-11-07,AAPL,0,0.6439253687858582
263,2022-11-08,AAPL,1,0.823964536190033
264,2022-11-09,AAPL,0,0.8629055023193359
265,2022-11-10,AAPL,0,0.7294619083404541
266,2022-11-11,AAPL,0,0.49875664710998535
267,2022-11-14,AAPL,1,0.5547188520431519
268,2022-11-15,AAPL,1,0.8843978047370911
269,2022-11-16,AAPL,0,0.5610319972038269
270,2022-11-17,AAPL,1,0.8353044986724854
271,2022-11-18,AAPL,0,0.938164472579956
272,2022-11-21,AAPL,2,0.6623640060424805
273,2022-11-22,AAPL,1,0.5059540271759033
274,2022-11-23,AAPL,1,0.5023972392082214
275,2022-11-25,AAPL,1,0.8891053199768066
276,2022-11-28,AAPL,0,0.7575203776359558
277,2022-11-29,AAPL,1,0.7321292161941528
278,2022-11-30,AAPL,0,0.6745296716690063
279,2022-12-01,AAPL,0,0.8157956600189209
280,2022-12-02,AAPL,1,0.5388336181640625
281,2022-12-05,AAPL,1,0.8891053199768066
282,2022-12-06,AAPL,0,0.9403476119041443
283,2022-12-07,AAPL,1,0.7044957280158997
284,2022-12-08,AAPL,0,0.6039906144142151
285,2022-12-09,AAPL,0,0.5518843531608582
286,2022-12-12,AAPL,2,0.5605697631835938
287,2022-12-13,AAPL,0,0.7042713761329651
288,2022-12-14,AAPL,0,0.509437620639801
289,2022-12-15,AAPL,0,0.8329864740371704
290,2022-12-16,AAPL,0,0.9069203734397888
291,2022-12-19,AAPL,0,0.6840336322784424
292,2022-12-20,AAPL,0,0.6565946340560913
293,2022-12-21,AAPL,1,0.5033379793167114
294,2022-12-22,AAPL,2,0.6916390061378479
295,2022-12-23,AAPL,2,0.4939645528793335
296,2022-12-27,AAPL,1,0.5253900289535522
297,2022-12-28,AAPL,2,0.6090306639671326
298,2022-12-29,AAPL,1,0.7988543510437012
299,2022-12-30,AAPL,2,0.6541885137557983
300,2023-01-03,AAPL,2,0.476937860250473
301,2023-01-04,AAPL,0,0.5871614813804626
302,2023-01-05,AAPL,0,0.49308955669403076
303,2023-01-06,AAPL,0,0.7528110146522522
304,2023-01-09,AAPL,0,0.9387608170509338
305,2023-01-10,AAPL,1,0.5661486983299255
306,2023-01-11,AAPL,1,0.6860564947128296
307,2023-01-12,AAPL,0,0.5904172658920288
308,2023-01-13,AAPL,0,0.5291836261749268
309,2023-01-17,AAPL,0,0.9387608170509338
310,2023-01-18,AAPL,0,0.5498159527778625
311,2023-01-19,AAPL,0,0.5094860196113586
312,2023-01-20,AAPL,0,0.8873904943466187
313,2023-01-23,AAPL,0,0.7708544731140137
314,2023-01-24,AAPL,2,0.6482118368148804
315,2023-01-25,AAPL,0,0.5594431161880493
316,2023-01-26,AAPL,0,0.6666343808174133
317,2023-01-27,AAPL,1,0.5960425734519958
318,2023-01-30,AAPL,0,0.9010840058326721
319,2023-01-31,AAPL,0,0.589323878288269
320,2023-02-01,AAPL,0,0.5544382333755493
321,2023-02-02,AAPL,0,0.7563433051109314
322,2023-02-03,AAPL,0,0.5840969085693359
323,2023-02-06,AAPL,0,0.9398879408836365
324,2023-02-07,AAPL,0,0.8649199604988098
325,2023-02-08,AAPL,0,0.835456132888794
326,2023-02-09,AAPL,0,0.5784912705421448
327,2023-02-10,AAPL,1,0.5539576411247253
328,2023-02-13,AAPL,0,0.938164472579956
329,2023-02-14,AAPL,1,0.8839178085327148
330,2023-02-15,AAPL,1,0.6167218685150146
331,2023-02-16,AAPL,0,0.7891423106193542
332,2023-02-17,AAPL,0,0.6781268119812012
333,2023-02-21,AAPL,0,0.5634419322013855
334,2023-02-22,AAPL,1,0.8418759703636169
335,2023-02-23,AAPL,1,0.622779369354248
336,2023-02-24,AAPL,2,0.4889388680458069
337,2023-02-27,AAPL,0,0.6874286532402039
338,2023-02-28,AAPL,0,0.7289710640907288
339,2023-03-01,AAPL,2,0.476009726524353
340,2023-03-02,AAPL,1,0.8891053199768066
341,2023-03-03,AAPL,0,0.8014914989471436
342,2023-03-06,AAPL,0,0.6693188548088074
343,2023-03-07,AAPL,2,0.7134100198745728
344,2023-03-08,AAPL,1,0.7869089841842651
345,2022-05-06,AAWW,0,0.7454802989959717
346,2022-06-30,AAWW,0,0.8582305312156677
347,2022-07-05,AAWW,0,0.8427518010139465
348,2022-07-06,AAWW,0,0.7825940251350403
349,2022-07-14,AAWW,1,0.6050414443016052
350,2022-08-02,AAWW,0,0.9403476119041443
351,2022-04-25,AB,1,0.823964536190033
352,2022-04-29,AB,0,0.8029852509498596
353,2022-05-11,AB,1,0.6215312480926514
354,2022-07-29,AB,0,0.6455004215240479
355,2022-09-15,AB,0,0.5853260159492493
356,2022-10-31,AB,0,0.7867840528488159
357,2023-01-13,AB,0,0.5384979248046875
358,2022-04-21,ABB,0,0.8029852509498596
359,2022-04-26,ABB,0,0.5108955502510071
360,2022-04-28,ABB,0,0.7033517956733704
361,2022-05-06,ABB,2,0.5687799453735352
362,2022-06-14,ABB,0,0.4745968282222748
363,2022-07-21,ABB,0,0.7412496209144592
364,2022-03-02,ABBV,0,0.862043559551239
365,2022-03-09,ABBV,1,0.7536614537239075
366,2022-03-30,ABBV,1,0.5587787628173828
367,2022-04-01,ABBV,0,0.6317038536071777
368,2022-04-04,ABBV,0,0.47220247983932495
369,2022-04-07,ABBV,0,0.6882765293121338
370,2022-04-13,ABBV,0,0.6615345478057861
371,2022-04-20,ABBV,2,0.6335692405700684
372,2022-04-22,ABBV,0,0.5778687596321106
373,2022-04-25,ABBV,0,0.5399534106254578
374,2022-04-26,ABBV,0,0.8978466391563416
375,2022-04-27,ABBV,0,0.7950171232223511
376,2022-04-28,ABBV,0,0.6397126317024231
377,2022-04-29,ABBV,0,0.6204643249511719
