,Start,Stock,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%]
53,2022-03-02,ANF,2023-01-23,327 days,7.111111111111111,10028.8899974823,10032.33999633789,0.288899974822998,-7.381255610794135,0.3236240116031075,0.27880230643510234,1.160765187853417,4.060936547837347,3.8106902833756533,-0.08492529897140555,-0.08492529897140555,243 days,243 days,9,66.66666666666666,28.58211567709308,-4.622320774542676,4.443030594554065,4 days,2 days,6.202815654290155,4.894148434527663
54,2022-03-07,ANGI,2022-11-14,252 days,10.227272727272728,9998.290000200272,10001.919999599457,-0.017099997997283935,-58.83392249963774,-0.024483184049695073,0.042095763045071094,0.0,0.0,0.0,-0.04349164388407489,-0.04349164388407489,210 days,210 days,10,40.0,11.707317810694029,-13.023253905573373,-1.5659443793145322,3 days,2 days,0.6762995772363453,-1.2429493663791247
55,2022-04-21,AN,2022-12-30,253 days,9.090909090909092,10034.259994506836,10052.19995880127,0.34259994506835934,5.361357924397058,0.4909034505361065,0.4652364622275312,1.055169769337689,3.689805224313442,2.750651876595725,-0.17846804050815068,-0.17846804050815068,135 days,135 days,8,50.0,4.2105258785331,-2.689163570998243,0.39770358147086515,1 days,1 days,1.5761101710574463,0.4222269723837477
56,2022-04-07,AON,2022-05-04,27 days,10.526315789473683,9982.48861694336,10000.0,-0.17511383056640625,-12.256648871074963,-2.297787686982933,0.6402263863698957,0.0,0.0,0.0,-0.17511383056640906,-0.17511383056640906,5 days,5 days,1,0.0,-2.038269869910314,-2.038269869910314,-2.038269869910314,3 days,3 days,0.0,-2.038269869910314
57,2022-03-04,APD,2022-03-11,7 days,33.33333333333333,9976.19482421875,10000.0,-0.23805175781250001,-3.9618172386662507,-9.525390406427913,1.5297371144108778,0.0,0.0,0.0,-0.23805175781249632,-0.23805175781249632,4 days,4 days,1,0.0,-1.2324911410077632,-1.2324911410077632,-1.2324911410077632,1 days,1 days,0.0,-1.2324911410077632
58,2022-03-02,APO,2023-02-15,350 days,11.15702479338843,9990.03335571289,10000.0,-0.09966644287109376,13.841784252656783,-0.10378275308059459,0.28021998696347233,0.0,0.0,0.0,-0.37647956848144704,-0.37647956848144704,345 days,345 days,14,50.0,4.035305760663377,-5.773193648738184,-0.4784573156288996,3 days,2 days,0.7296017096620222,-0.43001215523109493
59,2022-05-06,ARWR,2022-06-17,42 days,10.0,9987.129985809326,10000.0,-0.12870014190673829,-21.126754378532883,-1.0759472956633487,0.3417270693634947,0.0,0.0,0.0,-0.12870014190673462,-0.12870014190673462,4 days,4 days,2,0.0,-1.379071030861867,-4.66117308303593,-3.0340076244311898,1 days,1 days,0.0,-3.0201220569488987
60,2022-04-26,ASH,2022-04-29,3 days,0.0,10000.0,10000.0,0.0,3.6024397670963633,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
61,2022-03-18,ASML,2023-01-03,291 days,20.5,10194.994598388672,10308.295318603516,1.9499459838867188,-18.125372492340556,2.4631303844809382,5.701746868535878,0.4319957446854235,0.8135528727951435,0.7690496363815843,-3.202823677376776,-1.6492376369884627,64 days,47 days,23,43.47826086956522,6.0443760600462415,-5.367477421338851,0.18414329477645097,4 days,2 days,1.18779719048415,0.23468973735798238
62,2022-03-09,ATVI,2023-03-13,369 days,49.60629921259843,9959.778495788574,10019.09846496582,-0.4022150421142578,-2.7533465559596912,-0.3990543221147891,0.3323785435914784,0.0,0.0,0.0,-0.5920689309988569,-0.17024299315747116,178 days,71 days,81,38.2716049382716,3.5846549459922605,-5.616089047545048,-0.1888425400092597,4 days,2 days,0.677293650426195,-0.17916466842936984
