,Start,Stock,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%]
12,2022-03-04,ABNB,2023-02-17,350 days,98.34710743801654,9866.399871826172,10409.840087890625,-1.3360012817382811,-7.778550162655273,-1.3908222762073263,45.23538027180101,0.0,0.0,0.0,-39.32318066414071,-10.147944541692294,319 days,86 days,27,51.85185185185185,42.74598216719801,-44.2343816403169,-3.503005722565933,286 days,121 days,1.0605873777854997,0.7913936877819593
13,2022-03-02,ABT,2023-02-27,362 days,96.3855421686747,9292.286315917969,10457.105102539062,-7.077136840820312,-15.632012078630138,-7.1592761953271244,15.116572257889127,0.0,0.0,0.0,-11.89335622389882,-3.498272227402367,194 days,35 days,20,20.0,3.630148443602188,-14.202367590347587,-4.758506870601408,281 days,160 days,0.08900365679758257,-4.616933212726796
14,2022-04-25,AB,2023-01-18,268 days,62.16216216216216,9969.538162231445,10010.343978881836,-0.3046183776855469,-0.8103775030590432,-0.41471059626738693,0.7844968733907911,0.0,0.0,0.0,-0.8710688778602482,-0.3275046081272456,251 days,87 days,3,33.33333333333333,5.601985572361601,-19.468543514783686,-9.604600318069911,91 days,82 days,0.1717755614831515,-9.003417628577616
15,2022-04-07,ACAD,2022-08-10,125 days,56.97674418604651,10001.35997390747,10010.960010528564,0.013599739074707032,-40.31781250085905,0.03985562893764616,0.6508698196222689,0.06123440930288687,0.0763056865036624,0.14752004258849083,-0.27017094245846973,-0.15028874697581668,52 days,23 days,5,40.0,4.848086835034882,-3.8390145750964555,-0.01860399425349657,57 days,20 days,1.0274826798682648,0.046483623608979396
16,2022-03-04,ACB,2022-09-28,208 days,50.0,9969.599998474121,10032.159999847412,-0.30400001525878906,-61.07784473881922,-0.5313933928542514,0.43527016040316674,0.0,0.0,0.0,-0.6235945337219717,-0.18268403049694903,187 days,51 days,5,0.0,-0.8333325054910912,-57.67918152612461,-31.148755429997323,94 days,61 days,0.0,-25.95957009753036
17,2022-04-27,ACGL,2022-05-02,5 days,0.0,10000.0,10000.0,0.0,-4.277069109134087,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
18,2022-04-07,ACHC,2022-08-01,116 days,3.79746835443038,9964.639953613281,10000.0,-0.3536004638671875,15.524538099962285,-1.1235797942617087,0.4841563605498279,0.0,0.0,0.0,-0.35360046386718746,-0.35360046386718746,5 days,5 days,1,0.0,-5.631298150894826,-5.631298150894826,-5.631298150894826,2 days,2 days,0.0,-5.631298150894826
19,2022-03-08,ACHV,2022-08-29,174 days,70.24793388429752,10029.880004882812,10030.639999389648,0.298800048828125,-31.111109698260268,0.6233009425840708,0.5683776761354924,1.0966316390573467,1.5535109523848345,2.5906999303628733,-0.24059171626903408,-0.05970795870281645,50 days,15 days,7,100.0,35.66621372483697,3.6885307572662507,14.528101333377297,119 days,76 days,,15.214265358994972
20,2022-03-07,ACIU,2022-05-16,70 days,80.0,9980.79999923706,10002.559997558594,-0.19200000762939454,-15.774646487365596,-0.9639342828308473,0.36092326623874643,0.0,0.0,0.0,-0.2895258722921068,-0.10477375140541441,48 days,19 days,3,0.0,-10.210207866639099,-39.08873104600917,-21.803035301822483,54 days,26 days,0.0,-20.62401333311168
21,2022-03-14,ACI,2022-12-16,277 days,62.88659793814433,10062.829895019531,10079.53482055664,0.6282989501953125,-20.878263718600643,0.8169063094762619,0.7212462485089227,1.1326316236169036,1.8331080208497679,3.2314992563623814,-0.2527948313365336,-0.12056626871397302,112 days,19 days,12,66.66666666666666,14.27834292152741,-4.994765546381097,4.185843971362657,80 days,35 days,6.296271520027194,4.369609331451451
22,2022-11-14,ACM,2022-11-18,4 days,60.0,10009.081237792969,10009.081237792969,0.09081237792968751,2.1224819681365648,4.681128165285164,0.44393388881561974,10.544651542088939,inf,,-0.0,,,,1,100.0,1.4283850475339532,1.4283850475339532,1.4283850475339532,2 days,2 days,,1.4283850475339532
23,2022-05-24,ACN,2022-12-20,210 days,89.04109589041096,10165.939086914062,10315.189453125,1.659390869140625,-5.48122657582433,2.8813812320007903,12.668882341213317,0.22743768190405628,0.31306833856668487,0.22443441618699103,-12.838410797032672,-3.77555686884006,155 days,37 days,8,62.5,8.08203211491686,-12.283454933171045,1.1131683778982104,92 days,63 days,1.6822867478575438,1.319761292687921
24,2022-03-09,ACOR,2022-11-01,237 days,89.0909090909091,10014.260001182556,10014.260001182556,0.14260001182556153,-64.44444391462538,0.21787096741361367,0.10998516617677422,1.9809122901486502,4.981591114176526,5.619880709830841,-0.03876789894000643,-0.008708584321186803,136 days,27 days,13,69.23076923076923,101.88681324761659,-108.57143757294652,0,141 days,21 days,3.1926310826226563,22.700339145378628
25,2022-03-14,ACRX,2022-08-17,156 days,73.39449541284404,10046.400007247925,10046.400007247925,0.464000072479248,-3.1250044237821637,1.0760007353262102,1.0193328936965884,1.05559306677931,1.8868605663347588,2.2486622039744733,-0.4785070578517292,-0.1662198186653992,49 days,17 days,7,85.71428571428571,68.42105725465395,-8.571427209036687,23.901512672132917,97 days,39 days,22.642163453128887,26.50060409779547
26,2022-03-08,ACTG,2022-03-18,10 days,44.44444444444444,9998.239999771118,10000.0,-0.017600002288818358,6.145252326778909,-0.491630955022504,0.07642386803436552,0.0,0.0,0.0,-0.017600002288820082,-0.017600002288820082,4 days,4 days,1,0.0,-13.134330440189036,-13.134330440189036,-13.134330440189036,3 days,3 days,0.0,-13.134330440189036
27,2022-03-04,ADAP,2022-09-14,194 days,98.50746268656717,10001.319999694824,10005.840000629425,0.013199996948242188,-19.512194412794216,0.024825317596954832,0.11194777021072261,0.22175803546801692,0.350640742968805,0.5495533284925074,-0.045173627944450345,-0.017544720413252557,93 days,23 days,4,50.0,33.082701038617635,-12.307692495793743,5.761131037371192,134 days,82 days,2.9326250774728893,7.050894924729242
28,2022-03-14,ADBE,2023-01-23,315 days,95.85253456221197,9042.0,11006.800048828125,-9.58,-11.304979104172995,-11.036801194336155,28.782338681911764,0.0,0.0,0.0,-33.57706028364523,-7.469231907593682,259 days,51 days,17,47.05882352941176,13.901188345134162,-23.949862147224888,-4.2581078150827345,151 days,52 days,0.44289496151953756,-3.5856004057126696
29,2022-03-02,ADDYY,2023-01-09,313 days,81.94444444444444,9659.185470581055,10003.254852294922,-3.4081452941894534,-32.50164256416541,-3.9647680943206254,11.133555410331807,0.0,0.0,0.0,-16.07486186403775,-8.183116204235668,250 days,150 days,14,35.714285714285715,34.11074289958294,-31.505172863629472,-8.762352208909485,166 days,114 days,0.4761115749753011,-6.725742776711536
30,2022-03-25,ADI,2022-08-23,151 days,89.42307692307693,9958.342346191406,10257.873657226562,-0.41657653808593753,-0.2744422327395516,-1.006406798954973,3.4680662568828238,0.0,0.0,0.0,-2.9200136504327068,-0.3853300165428884,47 days,10 days,8,50.0,25.295303286473114,-8.92211568672192,1.0447966718593271,76 days,20 days,1.4631534711494445,1.5937636518035454
31,2022-05-11,ADMA,2022-11-16,189 days,52.27272727272727,10008.480001449585,10009.040000915527,0.0848000144958496,120.97903508662972,0.16195333677007095,0.11285754863887491,1.4350244066375593,2.7765011096698933,3.3760258104942107,-0.04797159318706834,-0.01385864858844399,63 days,15 days,3,66.66666666666666,52.8301973791049,-0.9174303230812364,31.03693360278912,97 days,65 days,110.54258073592408,33.49922841190375
32,2022-03-22,ADMP,2022-10-18,210 days,95.2054794520548,9991.640000402927,10000.320000886917,-0.08359999597072601,-75.0,-0.1442520892785515,0.07370384432189098,0.0,0.0,0.0,-0.08879716439564866,-0.0667985799090054,102 days,100 days,6,0.0,0.0,-75.43859607845353,-51.79783896437796,200 days,119 days,0.0,-45.036632734091846
33,2022-03-03,ADM,2022-08-02,152 days,96.19047619047619,9950.494537353516,10118.452270507812,-0.49505462646484377,1.5154412590228505,-1.184016494675888,4.872362768176539,0.0,0.0,0.0,-4.140611415602347,-0.8399647781947109,104 days,24 days,4,25.0,6.766339778741393,-6.610351193645602,-2.3957623300153164,142 days,79 days,0.4283031314591065,-2.2579190874766426
34,2022-03-07,ADPT,2022-11-16,254 days,98.87640449438202,9914.040004730225,10076.399993896484,-0.859599952697754,-23.418801844324648,-1.2147835999430145,2.102432795026772,0.0,0.0,0.0,-2.275415698802008,-0.5963372767173714,229 days,51 days,8,0.0,-0.9803937864484191,-49.33697316559774,-23.450912920004484,251 days,138 days,0.0,-21.159820916084396
35,2022-04-27,ADP,2022-10-31,187 days,78.46153846153847,10022.595153808594,10346.182495117186,0.2259515380859375,6.972554449729236,0.43846272544478815,7.624186665491369,0.057509442604463015,0.08087725823126378,0.07189831307776054,-6.098372919689721,-1.6560379577796702,74 days,27 days,5,60.0,0.981459313332711,-1.108732086549935,0.29850980952355055,91 days,56 days,2.266467228403899,0.30173960985348414
36,2022-03-08,ADSK,2022-11-28,265 days,97.28260869565217,10520.60009765625,11320.959838867188,5.2060009765625,-0.3061958938866792,7.197811646807972,18.102182413255594,0.3976212084536982,0.6686361683053471,0.7027576639914102,-10.24223856332921,-3.098566898848555,105 days,31 days,7,57.14285714285714,20.932697741820473,-6.421671167284959,4.444646561726384,163 days,88 days,3.687083905440683,4.864316678217211
37,2022-06-30,ADT,2022-07-08,8 days,0.0,10000.0,10000.0,0.0,8.130089919289993,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
38,2022-04-20,ADVM,2022-07-20,91 days,88.88888888888889,10000.119999408722,10001.840000152588,0.0011999940872192384,52.63158169919878,0.004800062746057598,0.03428831022216596,0.13999123068346944,0.1985051589119232,0.27912464426524886,-0.017196843219247082,-0.006559282412197757,28 days,13 days,4,50.0,37.25490218994481,-22.14286194772146,2.5196701226936957,62 days,22 days,1.7272678142044706,4.687100953226694
39,2022-08-11,AEG,2022-11-01,82 days,96.55172413793103,9997.2878074646,10000.0,-0.027121925354003908,-6.5168970564256234,-0.1177866496167912,0.13820658384965975,0.0,0.0,0.0,-0.09432193756103713,-0.09432193756103713,81 days,81 days,1,0.0,-6.850321461247755,-6.850321461247755,-6.850321461247755,80 days,80 days,0.0,-6.850321461247755
40,2022-04-28,AEM,2022-08-01,95 days,30.76923076923077,9970.311141967773,10000.0,-0.29688858032226567,-22.542359566532376,-1.1461077593448277,2.36142995581668,0.0,0.0,0.0,-1.6317219543456996,-1.6317219543456996,31 days,31 days,5,20.0,8.807900084254339,-9.322922470583872,-2.0613596294491665,28 days,17 days,0.48430028484947407,-1.8757914073645576
41,2022-03-02,AEO,2022-06-17,107 days,69.73684210526315,9938.429794311523,10013.525901794434,-0.6157020568847656,-43.93716739568121,-2.0270231854643495,0.9680689022526886,0.0,0.0,0.0,-0.7936706752403211,-0.42223890925007224,59 days,33 days,4,25.0,2.4179541588378317,-24.548284619403425,-15.63558233628447,53 days,37 days,0.03862515225183367,-15.04563850103925
42,2022-03-03,AEP,2022-12-02,274 days,34.55497382198953,9953.412780761719,10015.12939453125,-0.4658721923828125,3.7779033257374808,-0.6142008508955077,1.0068593911325803,0.0,0.0,0.0,-1.1794234894131117,-0.7559205459760854,189 days,108 days,2,0.0,-1.3232508980224988,-5.252712827912043,-3.307940944599097,90 days,47 days,0.0,-3.287981862967271
43,2022-03-07,AER,2022-06-17,102 days,4.10958904109589,9993.119995117188,10004.959991455078,-0.068800048828125,-9.819999130850462,-0.2373012708098532,0.24068832807880527,0.0,0.0,0.0,-0.11834126621198537,-0.11834126621198537,2 days,2 days,1,0.0,-4.340149317045993,-4.340149317045993,-4.340149317045993,2 days,2 days,0.0,-4.340149317045993
44,2022-06-14,AES,2022-06-17,3 days,0.0,10000.0,10000.0,0.0,1.7979932711387785,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
45,2022-06-15,AEZS,2022-07-22,37 days,15.384615384615385,9988.080001831055,10000.0,-0.11919998168945312,13.647057028377757,-1.1493558738262522,0.21141540738403014,0.0,0.0,0.0,-0.11919998168945511,-0.11919998168945511,4 days,4 days,2,0.0,-13.199996948242188,-21.0909063165838,-17.23944434374568,3 days,3 days,0.0,-17.145451632412996
46,2022-04-27,AFL,2022-11-25,212 days,58.78378378378378,9500.927062988281,10014.023681640625,-4.9907293701171875,21.543398803352876,-8.347971594579839,3.2556623865389587,0.0,0.0,0.0,-5.123780759506669,-2.5651247963941843,64 days,41 days,6,0.0,-0.013891164696877567,-30.161228659632357,-19.547594045347882,119 days,79 days,0.0,-18.569078545766274
47,2022-03-30,AFMD,2022-06-17,79 days,96.42857142857143,10011.999999046326,10012.999998092651,0.11999999046325682,-42.05607716116126,0.5411350914133362,0.1879544368845183,2.8790759100080026,4.884334202922997,13.804459632198377,-0.03920001983642729,-0.016231567088605958,26 days,7 days,4,75.0,46.910755286072835,-2.202641089709445,15.603099381428187,77 days,30 days,32.12488180091987,17.139235891763953
48,2022-03-08,AFRM,2023-02-14,343 days,98.73417721518987,9371.680000305176,10767.679996490479,-6.283199996948243,-61.785295075969,-6.667318100145836,11.255682513023558,0.0,0.0,0.0,-15.833680038082775,-3.8863277642297924,182 days,47 days,21,23.809523809523807,76.55502202088083,-51.22888109542163,-20.127342595614163,271 days,149 days,0.42776481838620756,-13.655311912995819
49,2022-07-05,AGCO,2022-08-02,28 days,14.285714285714285,9984.211151123047,10000.0,-0.15788848876953124,9.196353999038436,-1.878295158235943,0.8391621183046866,0.0,0.0,0.0,-0.22708862304687827,-0.22708862304687827,5 days,5 days,1,0.0,-3.846531018882504,-3.846531018882504,-3.846531018882504,4 days,4 days,0.0,-3.846531018882504
50,2022-04-18,AGEN,2022-06-17,60 days,50.0,9999.599999904633,10001.039999008179,-0.004000000953674317,-30.83700151348535,-0.02290693052812154,0.04918915975255494,0.0,0.0,0.0,-0.01439849359355927,-0.009199254426173198,42 days,23 days,3,33.33333333333333,6.249994268783931,-13.173647608051265,-4.390774544978182,19 days,9 days,0.33899560457711087,-4.062268681612861
51,2022-03-02,AGIO,2022-06-17,107 days,47.368421052631575,9866.879989624023,10013.759979248047,-1.3312001037597656,-44.29634144971511,-4.34633949408979,2.0757675517264236,0.0,0.0,0.0,-1.4667816077917673,-0.6494595494602518,44 days,18 days,3,0.0,-21.322651060095932,-24.845819856557306,-23.620420847082514,48 days,42 days,0.0,-23.603515736977357
52,2022-03-07,AGLE,2022-11-02,240 days,97.02380952380952,10012.636000156403,10017.228000164032,0.12636000156402588,-47.63948203613157,0.1895998654315889,0.12354486913460198,1.5346640193128547,2.6114230008632155,4.136030221413593,-0.045841025157400406,-0.012531406130381062,40 days,13 days,9,55.55555555555556,67.30769171987528,-63.23529450435539,-3.6276186875173977,70 days,43 days,1.3248426292148427,4.006817549647742
53,2022-04-22,AGNC,2022-05-03,11 days,75.0,10001.472415924072,10004.186790466309,0.014724159240722658,4.582892389106086,0.4648539827231346,0.3754718088330829,1.238052955740778,2.144503244626297,12.68302068280591,-0.03665167741572217,-0.03665167741572217,7 days,7 days,2,100.0,2.9776093736195275,0.6386734884029299,1.8014243828051502,7 days,5 days,,1.8081414310112287
54,2022-03-08,AGRX,2022-05-03,56 days,5.0,10104.0,10104.0,1.04,-79.70588235294119,6.735288069203871,2.8214512016242126,2.387171560977768,inf,,-0.0,,,,1,100.0,16.560509554140125,16.560509554140125,16.560509554140125,1 days,1 days,,16.560509554140125
55,2022-03-29,AIG,2022-11-07,223 days,44.516129032258064,10198.24919128418,10198.24919128418,1.9824919128417968,-5.012161916323438,3.2430931287630083,3.0421622401954282,1.066048709011217,1.6741332482576443,1.2426332722135982,-2.6098553783175604,-0.8966618366603285,82 days,29 days,5,100.0,14.896455187240187,1.117313654881058,11.185975547319105,95 days,75 days,,11.3111848563483
56,2022-03-03,AIR,2022-07-26,145 days,14.000000000000002,9987.760009765625,10010.640014648438,-0.12239990234374999,-4.774780796677143,-0.3081608845799111,0.4515660760626574,0.0,0.0,0.0,-0.34763030395283945,-0.34763030395283945,21 days,21 days,1,0.0,-3.6428542364211447,-3.6428542364211447,-3.6428542364211447,20 days,20 days,0.0,-3.6428542364211447
57,2022-04-28,AIT,2022-08-17,111 days,5.194805194805195,10002.706115722656,10002.706115722656,0.0270611572265625,8.877370298072936,0.08859102494103155,1.1085007133525469,0.07991968239072852,0.11935517673306612,0.21241921312584996,-0.41705749511719015,-0.41705749511719015,5 days,5 days,2,50.0,2.40677367269575,-2.016027776926055,0.17096618781331507,5 days,5 days,1.193819698439615,0.1953729478848476
58,2022-05-18,AIZ,2022-10-31,166 days,54.78260869565217,9697.456787109375,10002.206420898438,-3.02543212890625,-26.712992995708714,-6.510401363226126,3.6657367190684154,0.0,0.0,0.0,-3.4423593671196184,-2.409499385708247,73 days,45 days,2,0.0,-1.5063958109229447,-21.17223915918047,-11.886265115097371,87 days,45 days,0.0,-11.339317485051708
59,2022-04-07,AJG,2022-08-02,117 days,78.75,10021.422973632812,10235.714599609375,0.21422973632812503,-4.717922552610798,0.6763790442216422,3.481920956584909,0.19425456598677046,0.2985013242427475,0.32307482041162505,-2.093567809957697,-0.7895197404254862,47 days,16 days,1,100.0,1.5105259638030444,1.5105259638030444,1.5105259638030333,91 days,91 days,,1.5105259638030444
60,2022-05-06,AKAM,2023-02-17,287 days,89.39393939393939,9904.83999633789,10008.9599609375,-0.9516000366210937,-18.947257181946387,-1.2095520759032863,1.1714848241377342,0.0,0.0,0.0,-1.764818265860424,-1.764818265860424,255 days,255 days,4,50.0,2.7659587192528146,-9.697106980750869,-3.870648515005304,127 days,64 days,0.23276399903237313,-3.6875622366417558
61,2022-03-02,AKBA,2022-05-03,62 days,47.72727272727273,9997.476000070572,10000.0,-0.025239999294281005,-82.65306107554025,-0.1444701469392129,0.033274697253348993,0.0,0.0,0.0,-0.0271599996089944,-0.0271599996089944,32 days,32 days,6,16.666666666666664,2.6190494605744075,-35.20485592453455,-17.793388974953604,24 days,14 days,0.025860095360439015,-16.443098631371626
62,2022-08-04,ALB,2023-02-03,183 days,60.629921259842526,10241.213012695312,10553.12158203125,2.412130126953125,22.635722262726304,4.8430833159362585,8.315362002471526,0.5824260344284202,0.8716359127168335,0.5775638304402086,-8.385364631031255,-2.324974463531746,84 days,21 days,2,100.0,13.52075586265109,10.116902526839166,11.805876447084195,112 days,111 days,,11.818829194745128
63,2022-04-29,ALDX,2022-05-11,12 days,33.33333333333333,10000.639999389648,10001.920000076294,0.006399993896484375,-20.521169046309353,0.17935474351695735,0.13802341151261432,1.2994516042705238,2.4970702715772246,14.014772140410804,-0.012797549736809355,-0.012797549736809355,2 days,2 days,1,100.0,2.9520266634666337,2.9520266634666337,2.9520266634666337,4 days,4 days,,2.9520266634666337
64,2022-03-08,ALGN,2022-12-20,287 days,97.5,7520.160095214844,10428.440673828125,-24.798399047851564,-51.62767276062266,-30.16934289883514,23.0869694543472,0.0,0.0,0.0,-30.424111679268396,-16.19509200520256,137 days,93 days,11,18.181818181818183,4.670846579692888,-40.41554631482669,-19.20089468281212,182 days,100 days,0.03458438225977158,-18.048348334597026
65,2022-03-04,ALGT,2022-12-23,294 days,93.17073170731707,8524.359954833984,10322.559936523438,-14.756400451660156,-58.11285024440328,-17.82026718357981,9.072547203140394,0.0,0.0,0.0,-17.420097269932377,-3.2772303641878056,246 days,48 days,6,16.666666666666664,1.0252151965338463,-47.43884506673716,-34.487378958575285,191 days,137 days,0.005163846736933091,-32.918648775658085
66,2022-03-18,ALKS,2022-05-03,46 days,31.25,9986.400001525879,10005.360000610352,-0.13599998474121094,11.026030123401508,-1.0660062689866634,0.44853121900506887,0.0,0.0,0.0,-0.19069772802273732,-0.0800988364715649,7 days,5 days,2,0.0,-4.937458990904564,-6.671347082406176,-5.808392649332084,8 days,7 days,0.0,-5.80440303665537
67,2022-03-08,ALK,2022-12-23,290 days,93.59605911330048,9903.320068359375,10089.100051879883,-0.9667993164062499,-7.199479167518101,-1.198760846128144,3.708080888042876,0.0,0.0,0.0,-2.866459646572417,-1.0364662516106216,130 days,54 days,11,54.54545454545454,11.283603027087263,-29.85047996743717,-5.09129050671876,245 days,132 days,0.46852752616159155,-3.9400722877822107
68,2022-03-07,ALLO,2022-05-02,56 days,90.0,10003.03999710083,10004.399997711182,0.03039997100830078,13.59101167953691,0.19167417281784616,0.47274765588301443,0.4054471141899805,0.5641415143559121,1.0028890510164352,-0.19112201157603925,-0.08783779000504457,38 days,19 days,2,100.0,4.411760580993363,0.47675757111096395,2.425363828835625,45 days,24 days,,2.4442590760521634
69,2022-03-08,ALLY,2023-01-06,304 days,46.44549763033176,10058.50163269043,10075.456497192383,0.5850163269042968,-34.98164723013167,0.6990889863110139,0.6716411068864707,1.0408668843272315,1.7376165949568239,1.6590819798915346,-0.42137097188935657,-0.1618957272505209,117 days,35 days,5,80.0,16.82927593419058,-4.715812640948092,3.539202375983419,63 days,28 days,5.001127258010561,3.773713300273636
70,2022-10-20,ALL,2022-10-26,6 days,60.0,10036.080139160156,10037.817077636719,0.3608013916015625,5.573016194938248,19.9034489247127,3.655470442187376,5.4448392455890815,144.9148545757638,1150.2259994596848,-0.017303946297564377,-0.017303946297564377,2 days,2 days,1,100.0,3.8057934573034746,3.8057934573034746,3.8057934573034746,4 days,4 days,,3.8057934573034746
71,2022-04-01,ALNY,2022-08-08,129 days,75.0,9950.319946289062,10082.079956054688,-0.49680053710937494,36.29866775596646,-1.4160796340108917,4.570638750296457,0.0,0.0,0.0,-1.8404020498795082,-0.9680590130158984,50 days,20 days,2,50.0,0.2514673101023712,-3.098913963703187,-1.437958325320654,91 days,47 days,0.08114691567682925,-1.423723326800408
72,2022-04-25,ALTR,2022-08-19,116 days,84.14634146341463,9954.320007324219,10020.320007324219,-0.4567999267578125,-2.6311102973090277,-1.3971877488843543,1.6033217620760325,0.0,0.0,0.0,-0.9460777524196273,-0.667836274551481,36 days,34 days,1,0.0,-11.072327163588769,-11.072327163588769,-11.072327163588769,101 days,101 days,0.0,-11.072327163588769
73,2022-03-15,ALT,2022-05-11,57 days,41.46341463414634,9994.679999351501,10000.319999694824,-0.05320000648498535,-33.22033909263709,-0.3265381155526548,0.15723039411309986,0.0,0.0,0.0,-0.06839780326152178,-0.06839780326152178,22 days,22 days,5,0.0,-1.3856799962293498,-12.598422757823414,-5.784174113909179,19 days,11 days,0.0,-5.700534941090007
74,2022-03-04,ALV,2022-08-31,180 days,98.4,9946.508209228516,10000.0,-0.5349179077148438,3.3690842454668903,-1.075464174809826,1.7468557869094667,0.0,0.0,0.0,-1.130695800781245,-1.130695800781245,177 days,177 days,5,20.0,4.131621946492581,-10.310307296751532,-4.072557084185579,130 days,44 days,0.1735883844267687,-3.9339272371408995
75,2022-03-07,AL,2022-06-17,102 days,97.26027397260275,10276.968338012695,10276.968338012695,2.769683380126953,-7.285258278900948,9.89013175443796,4.854287265797083,2.037401417119055,3.894733433079713,7.921889788423354,-1.2484561157226515,-0.6140266630112596,50 days,16 days,4,100.0,32.23868423706347,8.714504160591607,24.448555856406173,97 days,80 days,,24.830126608597652
