Increasing_precision,Increasing_recall,Increasing_f1-score,Increasing_support,Decreasing_precision,Decreasing_recall,Decreasing_f1-score,Decreasing_support,Neutral_precision,Neutral_recall,Neutral_f1-score,Neutral_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,loss
0.46007384348077895,0.568273271930609,0.5084813570171227,11183,0.4768878718535469,0.48650667662713604,0.4816492558010539,10709,0.3935643564356436,0.23991769547325104,0.29810806204192947,7290,0.45624014803646085,0.4435086905899898,0.4315658813436653,0.4294128916200353,29182,0.44962929784596756,0.45624014803646085,0.4460810317381137,29182,1.0677265791843336
0.45524331734064427,0.59393722614683,0.5154231172156908,11183,0.48405215646940825,0.4506489868335045,0.46675371149475314,10709,0.3905235828645608,0.247599451303155,0.3030557421087979,7290,0.4548351723665273,0.44327301889153775,0.4307285547611632,0.4284108569397473,29182,0.4496476417152343,0.4548351723665273,0.4445109511408923,29182,1.0674400764697216
0.4591626630061771,0.5982294554234105,0.519551120257834,11183,0.47460259455508863,0.4851059856195723,0.4797968136688986,10709,0.4083469721767594,0.20534979423868313,0.2732749178532311,7290,0.4585703515865945,0.4473707432460084,0.42956174509388867,0.42420761725998785,29182,0.4521343524315365,0.4585703515865945,0.44343973704933337,29182,1.0673789253393025
0.48303197648525875,0.4849324868103371,0.48398036590807675,11183,0.4619836676444938,0.5441217667382575,0.4996998542149043,10709,0.3796330962186447,0.2781893004115226,0.3210892970234326,7290,0.45500651086286065,0.44154958011613243,0.43574785132003907,0.43492317238213785,29182,0.44947758759761,0.45500651086286065,0.4490569236528769,29182,1.0720028147395504
0.47232589533868025,0.5318787445229366,0.5003364737550471,11183,0.46638198107678136,0.5201232608086656,0.4917888045205721,10709,0.3865690916917779,0.24636488340192045,0.3009383378016086,7290,0.45624014803646085,0.4417589893690798,0.43278896291117425,0.4310212053590759,29182,0.44872160240411124,0.45624014803646085,0.4473877587618129,29182,1.0700391996815277
0.474344745154956,0.49682553876419566,0.48532494758909855,11183,0.45696627498855485,0.5592492296199458,0.5029603191266009,10709,0.3912445564978226,0.23415637860082306,0.29297176692697163,7290,0.4541155506819272,0.4408518588804445,0.43007704899498816,0.4270856778808903,29182,0.4472079343701402,0.4541155506819272,0.4437446072000987,29182,1.072944704917047
0.46440627109744204,0.5536081552356255,0.5050991270294525,11183,0.4734085057267158,0.4978989634886544,0.48534498452576,10709,0.38993025283347865,0.24540466392318244,0.3012291631587809,7290,0.4561716126379275,0.4425816765525455,0.4323039275491541,0.4305577582379978,29182,0.44910487837249513,0.4561716126379275,0.44692082709492986,29182,1.0685310370958687
0.4745762711864407,0.5232942859697756,0.49774602364548776,11183,0.4632172049837314,0.5450555607433001,0.5008151008151008,10709,0.3967058823529412,0.23127572016460907,0.2922010398613519,7290,0.4583304776917278,0.44483311950770443,0.4332085222925615,0.43025405477398015,29182,0.45095488216029356,0.4583304776917278,0.4475247850608477,29182,1.0696677001879404
0.46741140785677293,0.5649646785299115,0.5115789473684211,11183,0.4773054755043228,0.49491082267251846,0.4859487461605465,10709,0.3937732953299715,0.24636488340192045,0.30309678508142773,7290,0.459666917963128,0.4461633928970224,0.4354134615347835,0.4335414928701318,29182,0.4526466120962777,0.459666917963128,0.4500921134362948,29182,1.0688710376587616
0.47249290263178084,0.5506572476079764,0.5085893624050214,11183,0.4769915442812639,0.5004202073022691,0.48842508202697776,10709,0.3823768823768824,0.2577503429355281,0.3079318256309407,7290,0.45905009937632785,0.44395377642997574,0.4362759326152579,0.43498209002097993,29182,0.4516317610296324,0.45905009937632785,0.4510630543503467,29182,1.0699441608597051
0.4626420040780658,0.5680944290440848,0.5099739112984146,11183,0.47740483780236265,0.4754879073676347,0.47644444444444445,10709,0.3814799331103679,0.2503429355281207,0.3023024681133013,7290,0.4547323692687273,0.4405089249969321,0.43130842397994673,0.4295736079520534,29182,0.44778434144352997,0.4547323692687273,0.4457907887790999,29182,1.073638071338728
0.4679366572593289,0.5337565948314406,0.49868415556205353,11183,0.46823052906927687,0.5181622933980764,0.4919326241134752,10709,0.39366120218579237,0.24705075445816185,0.3035819637589549,7290,0.4564114865327942,0.4432761295047994,0.43298988089589296,0.4313995811448279,29182,0.44948963531863434,0.4564114865327942,0.4474677506368457,29182,1.071524991016639
0.47414072632944226,0.5230260216399892,0.4973850929036098,11183,0.4599413399197283,0.5564478476048184,0.5036129304880624,10709,0.4025706940874036,0.21481481481481482,0.28014311270125225,7290,0.4582962099924611,0.4455509201121914,0.4314295613532075,0.4270470453643081,29182,0.45105091877320597,0.4582962099924611,0.4454009889017154,29182,1.0704623421229291
0.4733998021158383,0.5562013770902262,0.5114710961269632,11183,0.474663637952123,0.5073302829395835,0.49045362220717664,10709,0.39373504459430064,0.24828532235939643,0.30453436527298733,7290,0.46134603522719486,0.4472661615540873,0.4372723274630687,0.43548636120237566,29182,0.45396242070396675,0.46134603522719486,0.45206307419109587,29182,1.0710192549026065
