,date,stock,pred_label,confidence
140,2022-05-13,AAPL,1,0.778042197227478
141,2022-05-16,AAPL,0,0.9999994039535522
142,2022-05-17,AAPL,0,0.8964837193489075
143,2022-05-18,AAPL,2,0.5639240145683289
144,2022-05-19,AAPL,1,0.9999854564666748
145,2022-05-20,AAPL,0,0.6865208745002747
146,2022-05-23,AAPL,0,0.9041191339492798
147,2022-05-24,AAPL,0,0.5575492978096008
148,2022-05-25,AAPL,1,0.5078479051589966
149,2022-05-26,AAPL,0,0.9894856214523315
150,2022-05-27,AAPL,0,0.9716904759407043
151,2022-05-31,AAPL,1,0.7239354848861694
152,2022-06-01,AAPL,0,0.6366175413131714
153,2022-06-02,AAPL,1,0.8390220403671265
154,2022-06-03,AAPL,2,0.9876130819320679
155,2022-06-06,AAPL,1,0.9905447959899902
156,2022-06-07,AAPL,0,0.7327194213867188
157,2022-06-08,AAPL,1,0.999822199344635
158,2022-06-09,AAPL,0,0.5085934996604919
159,2022-06-10,AAPL,0,0.9999996423721313
160,2022-06-13,AAPL,2,0.9994662404060364
161,2022-06-14,AAPL,2,0.7537556290626526
162,2022-06-15,AAPL,0,0.9992092847824097
163,2022-06-16,AAPL,1,0.5315074920654297
164,2022-06-17,AAPL,0,0.7321954965591431
165,2022-06-21,AAPL,0,0.6417209506034851
166,2022-06-22,AAPL,1,0.6289983987808228
167,2022-06-23,AAPL,1,0.6930060982704163
168,2022-06-24,AAPL,0,0.9133996963500977
169,2022-06-27,AAPL,0,0.6770502328872681
170,2022-06-28,AAPL,0,0.7271518111228943
171,2022-06-29,AAPL,0,0.9885683059692383
172,2022-06-30,AAPL,0,0.9991998076438904
173,2022-07-01,AAPL,0,0.529735267162323
174,2022-07-05,AAPL,1,0.9423108696937561
175,2022-07-06,AAPL,0,0.6427691578865051
176,2022-07-07,AAPL,0,0.9999995231628418
177,2022-07-08,AAPL,0,0.5811834931373596
178,2022-07-11,AAPL,0,0.585012674331665
179,2022-07-12,AAPL,1,0.9997860789299011
180,2022-07-13,AAPL,0,0.8394486904144287
181,2022-07-14,AAPL,1,0.9934980869293213
182,2022-07-15,AAPL,1,0.6699816584587097
183,2022-07-18,AAPL,1,0.8537772297859192
184,2022-07-19,AAPL,0,0.9993218183517456
185,2022-07-20,AAPL,1,0.492761492729187
186,2022-07-21,AAPL,0,0.5781673192977905
187,2022-07-22,AAPL,1,0.9862748384475708
188,2022-07-25,AAPL,1,0.999995231628418
189,2022-07-26,AAPL,0,0.9531875252723694
190,2022-07-27,AAPL,0,0.8938359022140503
191,2022-07-28,AAPL,0,0.6902996301651001
192,2022-07-29,AAPL,1,0.9992460012435913
193,2022-08-01,AAPL,0,0.9566508531570435
194,2022-08-02,AAPL,1,0.9999986886978149
195,2022-08-03,AAPL,1,0.707101047039032
196,2022-08-04,AAPL,1,0.9905447959899902
197,2022-08-05,AAPL,0,0.990423321723938
198,2022-08-08,AAPL,0,0.5822267532348633
199,2022-08-09,AAPL,2,0.9987850785255432
200,2022-08-10,AAPL,0,0.9999995231628418
201,2022-08-11,AAPL,2,0.993687093257904
202,2022-08-12,AAPL,0,0.9999995231628418
203,2022-08-15,AAPL,0,0.9999995231628418
204,2022-08-16,AAPL,1,0.6418710947036743
205,2022-08-17,AAPL,0,0.9999992847442627
206,2022-08-18,AAPL,0,0.9995469450950623
207,2022-08-19,AAPL,1,0.9998528957366943
208,2022-08-22,AAPL,0,0.7169494032859802
209,2022-08-23,AAPL,1,0.975674569606781
210,2022-08-24,AAPL,0,0.999528169631958
211,2022-08-25,AAPL,1,0.6290736794471741
212,2022-08-26,AAPL,0,0.520574688911438
213,2022-08-29,AAPL,1,0.6083601117134094
214,2022-08-30,AAPL,1,0.487505704164505
215,2022-08-31,AAPL,1,0.9191506505012512
216,2022-09-01,AAPL,0,0.9978941082954407
217,2022-09-02,AAPL,2,0.9982224106788635
218,2022-09-06,AAPL,0,0.5847373604774475
219,2022-09-07,AAPL,1,0.9998714923858643
220,2022-09-08,AAPL,0,0.6468414068222046
221,2022-09-09,AAPL,0,0.5447007417678833
222,2022-09-12,AAPL,1,0.979524552822113
223,2022-09-13,AAPL,1,0.9580461382865906
224,2022-09-14,AAPL,0,0.5833892822265625
225,2022-09-15,AAPL,0,0.8833493590354919
226,2022-09-16,AAPL,0,0.7329835295677185
227,2022-09-19,AAPL,1,0.989978551864624
228,2022-09-20,AAPL,0,0.918755292892456
229,2022-09-21,AAPL,0,0.5352744460105896
230,2022-09-22,AAPL,0,0.8190198540687561
231,2022-09-23,AAPL,0,0.9874566197395325
232,2022-09-26,AAPL,1,0.8934081792831421
233,2022-09-27,AAPL,0,0.8801479339599609
234,2022-09-28,AAPL,0,0.43084701895713806
235,2022-09-29,AAPL,0,0.9723313450813293
236,2022-09-30,AAPL,0,0.5200046896934509
237,2022-10-03,AAPL,0,0.6159474849700928
238,2022-10-04,AAPL,0,0.9995822310447693
239,2022-10-05,AAPL,1,0.553159236907959
240,2022-10-06,AAPL,0,0.9999972581863403
241,2022-10-07,AAPL,0,0.5811834931373596
242,2022-10-10,AAPL,1,0.9999755620956421
243,2022-10-11,AAPL,2,0.49599331617355347
244,2022-10-12,AAPL,1,0.6520935893058777
245,2022-10-13,AAPL,2,0.5825653672218323
246,2022-10-14,AAPL,0,0.5352744460105896
247,2022-10-17,AAPL,2,0.9628006815910339
248,2022-10-18,AAPL,0,0.5189549326896667
249,2022-10-19,AAPL,0,0.6164272427558899
250,2022-10-20,AAPL,2,0.9879109859466553
251,2022-10-21,AAPL,0,0.9999995231628418
252,2022-10-24,AAPL,0,0.5352744460105896
253,2022-10-25,AAPL,1,0.9999755620956421
254,2022-10-26,AAPL,1,0.557930588722229
255,2022-10-27,AAPL,0,0.8060298562049866
256,2022-10-28,AAPL,1,0.9491948485374451
257,2022-10-31,AAPL,2,0.9628006815910339
258,2022-11-01,AAPL,0,0.9989290833473206
259,2022-11-02,AAPL,1,0.6192021369934082
260,2022-11-03,AAPL,1,0.9999942779541016
261,2022-11-04,AAPL,1,0.9512853026390076
262,2022-11-07,AAPL,0,0.9999995231628418
263,2022-11-08,AAPL,0,0.896294355392456
264,2022-11-09,AAPL,0,0.9353609681129456
265,2022-11-10,AAPL,1,0.6029497981071472
266,2022-11-11,AAPL,2,0.9335609674453735
267,2022-11-14,AAPL,1,0.9999923706054688
268,2022-11-15,AAPL,0,0.989133894443512
269,2022-11-16,AAPL,1,0.9999755620956421
270,2022-11-17,AAPL,2,0.9992490410804749
271,2022-11-18,AAPL,0,0.9952219128608704
272,2022-11-21,AAPL,1,0.6702904105186462
273,2022-11-22,AAPL,0,0.9991692304611206
274,2022-11-23,AAPL,0,0.9003985524177551
275,2022-11-25,AAPL,0,0.9999617338180542
276,2022-11-28,AAPL,0,0.41679808497428894
277,2022-11-29,AAPL,1,0.8934081792831421
278,2022-11-30,AAPL,0,0.9853963255882263
279,2022-12-01,AAPL,2,0.6834023594856262
280,2022-12-02,AAPL,2,0.9986923336982727
281,2022-12-05,AAPL,1,0.9999923706054688
282,2022-12-06,AAPL,1,0.5250805020332336
283,2022-12-07,AAPL,1,0.999879002571106
284,2022-12-08,AAPL,0,0.6417209506034851
285,2022-12-09,AAPL,0,0.6159474849700928
286,2022-12-12,AAPL,1,0.9905447959899902
287,2022-12-13,AAPL,1,0.9905447959899902
288,2022-12-14,AAPL,0,0.9999992847442627
289,2022-12-15,AAPL,0,0.9887612462043762
290,2022-12-16,AAPL,1,0.9905447959899902
291,2022-12-19,AAPL,0,0.9157376289367676
292,2022-12-20,AAPL,0,0.9980290532112122
293,2022-12-21,AAPL,1,0.9905447959899902
294,2022-12-22,AAPL,0,0.9408460855484009
295,2022-12-23,AAPL,0,0.5352744460105896
296,2022-12-27,AAPL,0,0.9325688481330872
297,2022-12-28,AAPL,0,0.9798193573951721
298,2022-12-29,AAPL,0,0.9981247782707214
299,2022-12-30,AAPL,1,0.9995480179786682
300,2023-01-03,AAPL,0,0.8103665113449097
301,2023-01-04,AAPL,1,0.8961687088012695
302,2023-01-05,AAPL,0,0.9999721050262451
303,2023-01-06,AAPL,0,0.7595058083534241
304,2023-01-09,AAPL,0,0.9899033308029175
305,2023-01-10,AAPL,1,0.8603140115737915
306,2023-01-11,AAPL,1,0.973078727722168
307,2023-01-12,AAPL,0,0.8777797222137451
308,2023-01-13,AAPL,0,0.7140451073646545
309,2023-01-17,AAPL,1,0.6263534426689148
310,2023-01-18,AAPL,0,0.9969847798347473
311,2023-01-19,AAPL,0,0.9999995231628418
312,2023-01-20,AAPL,0,0.9983131885528564
313,2023-01-23,AAPL,1,0.5558276176452637
314,2023-01-24,AAPL,0,0.5352744460105896
315,2023-01-25,AAPL,1,0.9905447959899902
316,2023-01-26,AAPL,1,0.9999854564666748
317,2023-01-27,AAPL,0,0.568519115447998
318,2023-01-30,AAPL,0,0.9985559582710266
319,2023-01-31,AAPL,1,0.5126517415046692
320,2023-02-01,AAPL,0,0.9961979985237122
321,2023-02-02,AAPL,1,0.9980499744415283
322,2023-02-03,AAPL,0,0.9990413784980774
323,2023-02-06,AAPL,0,0.8391323685646057
324,2023-02-07,AAPL,0,0.5352744460105896
325,2023-02-08,AAPL,1,0.9680711030960083
326,2023-02-09,AAPL,0,0.5430875420570374
327,2023-02-10,AAPL,0,0.861844003200531
328,2023-02-13,AAPL,0,0.5352744460105896
329,2023-02-14,AAPL,1,0.9905447959899902
330,2023-02-15,AAPL,1,0.9998528957366943
331,2023-02-16,AAPL,0,0.7411597967147827
332,2023-02-17,AAPL,1,0.5801729559898376
333,2023-02-21,AAPL,2,0.9600455164909363
334,2023-02-22,AAPL,0,0.9368451237678528
335,2023-02-23,AAPL,1,0.997771680355072
336,2023-02-24,AAPL,2,0.631894052028656
337,2023-02-27,AAPL,0,0.786279022693634
338,2023-02-28,AAPL,0,0.9999995231628418
339,2023-03-01,AAPL,0,0.9680203795433044
340,2023-03-02,AAPL,0,0.9883288145065308
341,2023-03-03,AAPL,0,0.7104575634002686
342,2023-03-06,AAPL,1,0.6689184308052063
343,2023-03-07,AAPL,0,0.7810559272766113
344,2023-03-08,AAPL,1,0.5994681119918823
345,2022-05-06,AAWW,2,0.8993197083473206
346,2022-06-30,AAWW,0,0.7124148011207581
347,2022-07-05,AAWW,1,0.9996623992919922
348,2022-07-06,AAWW,1,0.7422112822532654
349,2022-07-14,AAWW,0,0.992965817451477
350,2022-08-02,AAWW,0,0.8238899111747742
351,2022-04-25,AB,0,0.9999767541885376
352,2022-04-29,AB,0,0.8181235790252686
353,2022-05-11,AB,0,0.5479861497879028
354,2022-07-29,AB,1,0.9520201086997986
355,2022-09-15,AB,0,0.9993422627449036
356,2022-10-31,AB,0,0.5471933484077454
357,2023-01-13,AB,0,0.5857592821121216
358,2022-04-21,ABB,0,0.8545997738838196
359,2022-04-26,ABB,0,0.8856988549232483
360,2022-04-28,ABB,0,0.7327194213867188
361,2022-05-06,ABB,0,0.9966694712638855
362,2022-06-14,ABB,0,0.8424291014671326
363,2022-07-21,ABB,0,0.8828065395355225
364,2022-03-02,ABBV,0,0.9999992847442627
365,2022-03-09,ABBV,0,0.9527823328971863
366,2022-03-30,ABBV,1,0.5446390509605408
367,2022-04-01,ABBV,1,0.8329887390136719
368,2022-04-04,ABBV,1,0.9993557333946228
369,2022-04-07,ABBV,1,0.9878272414207458
370,2022-04-13,ABBV,1,0.999574601650238
371,2022-04-20,ABBV,1,0.6992411017417908
372,2022-04-22,ABBV,1,0.7054977416992188
373,2022-04-25,ABBV,0,0.9999974966049194
374,2022-04-26,ABBV,1,0.9999964237213135
375,2022-04-27,ABBV,0,0.47584885358810425
376,2022-04-28,ABBV,0,0.99378901720047
377,2022-04-29,ABBV,1,0.4280789792537689
378,2022-05-24,ABBV,0,0.978894054889679
379,2022-05-25,ABBV,0,0.986191987991333
380,2022-06-06,ABBV,0,0.9719198346138
381,2022-06-21,ABBV,0,0.5434726476669312
382,2022-07-07,ABBV,0,0.5414913892745972
383,2022-07-12,ABBV,1,0.9851914644241333
384,2022-07-26,ABBV,0,0.9951044321060181
385,2022-07-28,ABBV,0,0.4377562701702118
386,2022-07-29,ABBV,0,0.9574483633041382
387,2022-09-09,ABBV,0,0.5017626285552979
388,2022-09-13,ABBV,0,0.7879639267921448
389,2022-09-14,ABBV,1,0.8806193470954895
390,2022-09-16,ABBV,1,0.5246502161026001
391,2022-09-23,ABBV,1,0.9746907949447632
392,2022-09-30,ABBV,0,0.5352744460105896
393,2022-10-28,ABBV,1,0.9999899864196777
394,2022-11-07,ABBV,0,0.976228654384613
395,2023-01-06,ABBV,1,0.9998658895492554
396,2023-01-13,ABBV,0,0.9955103397369385
397,2023-01-23,ABBV,0,0.964667558670044
398,2023-02-01,ABBV,1,0.9960851669311523
399,2023-02-06,ABBV,1,0.9996895790100098
400,2023-02-09,ABBV,0,0.8875104784965515
401,2023-02-23,ABBV,1,0.9999550580978394
402,2022-03-03,ABC,2,0.7875604033470154
403,2022-04-04,ABC,0,0.99915611743927
404,2022-04-07,ABC,0,0.9999995231628418
405,2022-04-21,ABC,0,0.9996213912963867
406,2022-04-25,ABC,0,0.9028346538543701
407,2022-05-03,ABC,1,0.5126517415046692
408,2022-05-05,ABC,0,0.9999995231628418
409,2022-05-12,ABC,1,0.9991434812545776
410,2022-05-25,ABC,0,0.6211485266685486
411,2022-06-30,ABC,0,0.5095388293266296
412,2022-07-12,ABC,1,0.9994959831237793
413,2022-10-11,ABC,1,0.9642744064331055
414,2022-11-07,ABC,1,0.5183283686637878
415,2022-11-08,ABC,0,0.7143997550010681
416,2022-12-09,ABC,0,0.9999992847442627
417,2022-12-19,ABC,1,0.9999923706054688
418,2022-04-28,ABG,1,0.9905447959899902
419,2022-03-08,ABM,0,0.9974842071533203
420,2022-04-19,ABMD,0,0.9999775886535645
421,2022-04-28,ABMD,0,0.7331070899963379
422,2022-11-01,ABMD,2,0.734442949295044
423,2022-03-04,ABNB,2,0.9988177418708801
424,2022-03-07,ABNB,2,0.5815471410751343
425,2022-03-14,ABNB,2,0.6055660843849182
426,2022-03-22,ABNB,0,0.7713062763214111
427,2022-03-28,ABNB,0,0.7872088551521301
428,2022-03-31,ABNB,0,0.9999995231628418
429,2022-04-04,ABNB,1,0.9999755620956421
430,2022-04-20,ABNB,0,0.5214607119560242
431,2022-04-22,ABNB,1,0.966225802898407
432,2022-04-26,ABNB,2,0.5561745762825012
433,2022-04-27,ABNB,1,0.6240611672401428
434,2022-04-28,ABNB,0,0.5970357060432434
435,2022-04-29,ABNB,1,0.9999690055847168
436,2022-05-02,ABNB,1,0.9048832654953003
437,2022-05-04,ABNB,1,0.9713736772537231
438,2022-05-11,ABNB,1,0.9966747760772705
439,2022-05-24,ABNB,0,0.7949524521827698
440,2022-05-25,ABNB,1,0.5961629152297974
441,2022-06-09,ABNB,0,0.9999995231628418
442,2022-06-13,ABNB,2,0.5750512480735779
443,2022-06-14,ABNB,0,0.9909114241600037
444,2022-06-28,ABNB,0,0.9570700526237488
445,2022-06-30,ABNB,0,0.7159759998321533
446,2022-07-18,ABNB,2,0.9864792227745056
447,2022-08-01,ABNB,1,0.952185332775116
448,2022-08-02,ABNB,0,0.5162994861602783
449,2022-08-03,ABNB,1,0.9999774694442749
450,2022-09-06,ABNB,1,0.8783567547798157
451,2022-09-29,ABNB,1,0.9995415210723877
452,2022-11-02,ABNB,1,0.9998528957366943
453,2022-11-08,ABNB,0,0.9874486327171326
454,2023-02-01,ABNB,0,0.8378831744194031
455,2023-02-14,ABNB,2,0.8037480115890503
456,2023-02-15,ABNB,0,0.784030556678772
457,2022-03-02,ABT,0,0.9999455213546753
458,2022-03-11,ABT,0,0.9934332370758057
459,2022-04-14,ABT,1,0.6081044673919678
460,2022-04-19,ABT,1,0.77479487657547
461,2022-04-20,ABT,2,0.9927982091903687
462,2022-05-10,ABT,1,0.9773155450820923
463,2022-05-17,ABT,0,0.9943670630455017
464,2022-05-19,ABT,1,0.9905447959899902
465,2022-05-23,ABT,0,0.9999444484710693
466,2022-05-25,ABT,1,0.7177417278289795
467,2022-06-14,ABT,2,0.7468571662902832
468,2022-06-16,ABT,0,0.9971289038658142
469,2022-06-23,ABT,0,0.43388065695762634
470,2022-07-07,ABT,1,0.998062789440155
471,2022-07-13,ABT,1,0.9892998933792114
472,2022-07-14,ABT,0,0.8917416930198669
473,2022-07-15,ABT,0,0.9999988079071045
474,2022-07-18,ABT,1,0.9990772008895874
475,2022-07-19,ABT,1,0.9996384382247925
476,2022-07-20,ABT,0,0.9999645948410034
477,2022-07-27,ABT,1,0.9905447959899902
478,2022-08-29,ABT,1,0.6124917268753052
479,2022-09-09,ABT,0,0.6750396490097046
480,2022-10-17,ABT,2,0.7692242860794067
481,2022-10-19,ABT,1,0.5100899934768677
482,2022-12-02,ABT,0,0.5733429193496704
483,2022-12-13,ABT,1,0.9098153710365295
484,2023-01-12,ABT,1,0.6494963765144348
485,2023-01-23,ABT,1,0.995290994644165
486,2023-01-25,ABT,1,0.5120629072189331
487,2023-01-26,ABT,0,0.7212880849838257
488,2023-02-22,ABT,1,0.9999854564666748
489,2022-04-07,ACAD,1,0.8235803246498108
490,2022-04-19,ACAD,1,0.9999741315841675
491,2022-05-31,ACAD,0,0.9031557440757751
492,2022-06-13,ACAD,0,0.9135274887084961
493,2022-07-19,ACAD,2,0.9973437190055847
494,2022-08-04,ACAD,0,0.999948263168335
495,2022-08-05,ACAD,1,0.9972585439682007
496,2022-03-04,ACB,0,0.966350793838501
497,2022-03-07,ACB,0,0.5352744460105896
498,2022-03-08,ACB,0,0.9999995231628418
499,2022-03-14,ACB,0,0.8957456946372986
500,2022-04-28,ACB,1,0.5683905482292175
501,2022-05-06,ACB,0,0.8551713228225708
502,2022-06-10,ACB,0,0.5352744460105896
503,2022-06-13,ACB,0,0.9834235906600952
504,2022-09-23,ACB,1,0.9905447959899902
505,2022-04-27,ACGL,0,0.9270985126495361
506,2022-04-07,ACHC,0,0.7574684023857117
507,2022-07-27,ACHC,0,0.6417209506034851
508,2022-03-08,ACHV,2,0.72950679063797
509,2022-04-27,ACHV,0,0.9987673759460449
510,2022-06-22,ACHV,0,0.59711754322052
511,2022-06-29,ACHV,0,0.5352744460105896
512,2022-06-30,ACHV,0,0.9973975419998169
513,2022-07-05,ACHV,0,0.8646131157875061
514,2022-08-22,ACHV,1,0.9905447959899902
515,2022-08-24,ACHV,1,0.9999923706054688
516,2022-03-14,ACI,1,0.5350205302238464
517,2022-03-15,ACI,0,0.9685488343238831
518,2022-04-05,ACI,0,0.7460195422172546
519,2022-04-07,ACI,0,0.9999064207077026
520,2022-04-08,ACI,1,0.945488452911377
521,2022-04-12,ACI,2,0.3841197192668915
522,2022-05-09,ACI,0,0.9995208978652954
523,2022-05-31,ACI,1,0.9999876022338867
524,2022-07-01,ACI,0,0.5590445399284363
525,2022-07-26,ACI,0,0.9999995231628418
526,2022-10-13,ACI,1,0.999829888343811
527,2022-10-14,ACI,1,0.6655826568603516
528,2022-10-17,ACI,0,0.9990548491477966
529,2022-10-19,ACI,1,0.9905447959899902
530,2022-10-24,ACI,0,0.9999988079071045
531,2022-11-02,ACI,1,0.5122660398483276
532,2022-11-07,ACI,0,0.5051857829093933
533,2022-11-25,ACI,1,0.6563167572021484
534,2022-12-12,ACI,0,0.9999494552612305
535,2022-03-07,ACIU,0,0.5352744460105896
536,2022-03-18,ACIU,0,0.9776740074157715
537,2022-04-28,ACIU,1,0.5865029096603394
538,2022-05-06,ACIU,0,0.9999406337738037
539,2022-05-11,ACIU,1,0.9536892771720886
540,2022-11-14,ACM,0,0.9979033470153809
541,2022-11-15,ACM,0,0.635125458240509
542,2022-05-24,ACN,0,0.93730628490448
543,2022-06-06,ACN,0,0.9998290538787842
544,2022-06-15,ACN,0,0.8337404727935791
545,2022-06-22,ACN,1,0.5396499633789062
546,2022-06-23,ACN,1,0.9999879598617554
547,2022-07-13,ACN,0,0.9999992847442627
548,2022-07-14,ACN,1,0.5816832184791565
549,2022-07-19,ACN,0,0.5352744460105896
550,2022-08-12,ACN,1,0.9905447959899902
551,2022-09-22,ACN,2,0.6555246114730835
552,2022-09-23,ACN,0,0.6838189363479614
553,2022-10-12,ACN,0,0.7306941151618958
554,2022-10-14,ACN,0,0.9996035695075989
555,2022-12-15,ACN,2,0.9549928903579712
556,2022-03-09,ACOR,1,0.915860116481781
557,2022-04-01,ACOR,1,0.9974167346954346
558,2022-04-18,ACOR,0,0.47870880365371704
559,2022-04-21,ACOR,0,0.9811765551567078
560,2022-04-22,ACOR,1,0.8321409821510315
561,2022-05-06,ACOR,0,0.9942188262939453
562,2022-05-11,ACOR,0,0.9276371598243713
563,2022-05-18,ACOR,0,0.9772856831550598
564,2022-05-19,ACOR,0,0.5738834142684937
565,2022-05-25,ACOR,0,0.9999988079071045
566,2022-10-13,ACOR,0,0.9999947547912598
567,2022-10-18,ACOR,0,0.9999467134475708
568,2022-10-20,ACOR,1,0.9894524812698364
569,2022-10-21,ACOR,0,0.9999983310699463
