date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume,label
2009-12-10,SEC On Trail Of Insider Trading Transactions,LLY,-0.0421226827138483,2.348072371936789,0.0013694239973973,-0.0151066947068567,-0.008558192623126,-0.0002672910773163,-0.0029325671377138,-0.0014276079722107,-0.4272671719520982,2
2010-02-05,"Market Round-up (UBS, GOOG¸ AAPL, MOT¸ PG, PFE, MRK, LLY, CVS, WAG)",LLY,-0.0043267171165389,-0.0241973480514235,-0.0181251429481777,-0.0087032099561898,0.0177141077545934,-0.0056814731950946,-0.0153847748073774,0.0075318476017258,-0.0456975340575961,0
2010-02-23,"Market Roundup (BAC, JPM, DELL, WAG, LLY)",LLY,-0.0147958942023335,-0.0524508966695131,0.0067174411286272,-0.00494051037214,0.0005819400518403,0.009096015957049,0.0038293160484801,0.0023558275101671,-0.2021846103931217,2
2010-02-25,Eli Lilly Banks On Its Restructured Development Process To Offset Sales Loss (LLY),LLY,0.0058756027516009,0.3807780940761827,0.0023558275101671,-0.0147958942023335,0.0067174411286272,-0.00494051037214,0.0005819400518403,0.0029204767141099,-0.2064107598664833,2
2010-03-15,"Benzinga’s News Roundup (PEP, ALKS, MRK)",LLY,0.0022267382999847,-0.1103075139402639,0.003071168358768,0.0135822111963233,0.0079858540787502,0.0037220411494427,-0.0045598449519783,0.0047206034668896,0.0294601303133725,2
2010-04-19,US Stock Futures Point To A Weak Opening; Investors Eyeing Citigroup Results,LLY,0.0010943980829769,0.4522509890330011,-0.0049022177446355,0.0035526420375238,-0.0089380784900823,0.0095710283812928,-0.0073290706658153,-0.0013663676743541,-0.3285,2
2010-04-21,"Afternoon-Market Update Abbott Labs (NYSE: ABT), Boeing (NYSE: BA), Tempur-Pedic (NYSE: TPX)",LLY,-0.0142348360249998,0.4567232392738849,-0.0013663676743541,0.0010943980829769,-0.0049022177446355,0.0035526420375238,-0.0089380784900823,-0.0174955112752847,-0.0841808407508593,1
2010-06-10,News Summary ,LLY,0.0154776534576888,0.1076408083041582,0.0015199992723005,0.0098222018589422,0.006487463107021,-0.0299672488946989,0.0048178100020142,0.0062763739505802,-0.2234452546649291,0
2010-07-26,Corporate Catalysts For The Week Starting July 26 ,LLY,0.0076769779063323,-0.261472819216182,0.0005690178080972,0.0057224225471821,-0.0087918675421703,0.0077165500870139,0.0101039391675812,0.0186229169911471,1.5335943852441476,0
2010-08-09,Finally There Is A Cure For Tobacco Addiction (CIGX),LLY,0.0024409775183407,0.2021308204932297,0.0005429177618703,0.0019031505009998,0.005467660777626,0.0066040813251564,0.0207865194339125,0.0219156777661537,0.9797853183150314,0
2010-08-13,All Is Not Well In The Pharmaceutical Industry,LLY,-0.0245900003908263,0.7638412278094517,-0.0029962482079022,-0.0152900144014942,0.0219156777661537,0.0024409775183407,0.0005429177618703,-0.0036414291998631,-0.6003400839486503,2
