date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume,label
2010-06-10,J.P. Morgan Upgrades United Therapeutics To Overweight (UTHR) ,UTHR,0.055533992434011,0.8086393989983305,0.0056629744329612,-0.0060171073473719,0.0064466075387332,-0.0269911037287305,0.0005705359119854,-0.0044150418648283,-0.5193261797623168,2
2011-08-24,"Financial Breakfast for August 24, 2011",UTHR,-0.181501205470977,12.973041117145074,0.031957636434565,-0.0311667099343179,-0.004084148620664,-0.0390501942606171,-0.0075949250484396,-0.0152844052288593,-0.7025192587965854,1
2011-08-25,"Financial Breakfast for August 25, 2011",UTHR,-0.0152844052288593,-0.7025192587965854,-0.181501205470977,0.031957636434565,-0.0311667099343179,-0.004084148620664,-0.0390501942606171,0.0195928873463577,-0.2017777155655095,0
2012-06-27,A Peek Into The Market Before The Trading Starts,UTHR,0.0207856991750865,0.2626314439599897,0.0107143309365387,-0.0085398846437413,0.0079781071781741,-0.0033479774920892,-0.0033368059409035,-0.0002036680127501,0.0540320942514727,2
2012-10-24,Benzinga Mid-Morning Market Update,UTHR,-0.1555930422440501,3.1485497173570565,-0.0220264459071651,-0.0069267419593053,-0.0285107238453768,-0.0184251274306511,0.0166106842935924,0.0168926048717388,-0.6871802890522036,0
2013-02-26,"Earnings Scheduled For February 26, 2013",UTHR,0.0093652604397567,-0.0525222209396283,-0.001558444200656,0.0140473964239373,0.0120845974701242,-0.0103763655690232,0.0028218667594215,0.0170102723503733,-0.3634259259259259,0
2013-03-26,13 Drugs Pending FDA Approval in 2013,UTHR,0.0129151370606932,-0.8069032314871885,-0.0218211946580219,-0.0006558602135842,-0.0252516864961422,0.0053020245414228,0.0059803257308825,0.0134128395674377,0.0741754065967472,0
2013-03-26,15 Drugs Pending FDA Approval in 2013,UTHR,0.0129151370606932,-0.8069032314871885,-0.0218211946580219,-0.0006558602135842,-0.0252516864961422,0.0053020245414228,0.0059803257308825,0.0134128395674377,0.0741754065967472,0
2013-03-26,14 Drugs Pending FDA Approval in 2013 [DRAFT],UTHR,0.0129151370606932,-0.8069032314871885,-0.0218211946580219,-0.0006558602135842,-0.0252516864961422,0.0053020245414228,0.0059803257308825,0.0134128395674377,0.0741754065967472,0
2013-03-26,16 Drugs Pending FDA Approval in 2013,UTHR,0.0129151370606932,-0.8069032314871885,-0.0218211946580219,-0.0006558602135842,-0.0252516864961422,0.0053020245414228,0.0059803257308825,0.0134128395674377,0.0741754065967472,0
2013-10-29,US Stock Futures Flat Ahead Of Fed,UTHR,0.0372946472372515,1.5237068965517242,0.0089533920158226,-0.009942522732131,0.0078474165339834,0.0027845443242429,0.0182445226507517,0.0009248766595917,-0.3164436853591422,2
