,Start,Stock,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%]
14,2022-04-25,AB,2023-01-18,268 days,97.2972972972973,9974.506713867188,10031.198287963867,-0.254932861328125,-0.8103674832332189,-0.34709950322550087,1.5640670517058801,0.0,0.0,0.0,-1.5755297158997261,-0.6760589401645811,102 days,53 days,6,33.33333333333333,3.9244772619515755,-9.822973884921193,-3.260564894089779,263 days,109 days,0.2407346516556595,-3.129816818340444
15,2022-04-07,ACAD,2022-08-10,125 days,90.69767441860465,9973.019979476929,10026.520004272461,-0.2698002052307129,-40.31781250085905,-0.7885204947769786,2.1299042955854874,0.0,0.0,0.0,-1.0372492146396128,-0.6591908660556867,56 days,55 days,6,33.33333333333333,3.8412255582032317,-28.775318802532755,-10.059340044741894,112 days,57 days,0.07280294735323724,-9.073470450236126
16,2022-03-04,ACB,2022-09-28,208 days,77.08333333333334,9985.04000043869,10001.599999427795,-0.14959999561309814,-61.07784473881922,-0.2616531042124004,0.21662158389813135,0.0,0.0,0.0,-0.1755719127001787,-0.1755719127001787,203 days,203 days,7,28.57142857142857,4.126980066239483,-60.327866981504265,-24.433376216998603,152 days,75 days,0.03536959672002131,-19.325994074754885
17,2022-04-27,ACGL,2022-05-02,5 days,0.0,10000.0,10000.0,0.0,-4.277069109134087,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
18,2022-04-07,ACHC,2022-08-01,116 days,3.79746835443038,10035.360046386719,10035.360046386719,0.3536004638671875,15.524538099962285,1.1323138953807543,0.4948394230203137,2.2882451209516335,inf,,-0.0,,,,1,100.0,5.631298150894826,5.631298150894826,5.631298150894826,2 days,2 days,,5.631298150894826
19,2022-03-08,ACHV,2022-08-29,174 days,38.84297520661157,9995.719997406006,10006.279998779297,-0.04280002593994141,-31.111109698260268,-0.08911659249033477,0.2027091581150462,0.0,0.0,0.0,-0.11432818817886936,-0.04693477284382963,25 days,13 days,5,0.0,-1.6736484734677592,-7.9245294562095285,-4.231907897120745,56 days,34 days,0.0,-4.205124224752839
20,2022-03-07,ACIU,2022-05-16,70 days,80.0,9995.359999656677,10001.279998779297,-0.04640000343322754,-15.774646487365596,-0.2336369317535003,0.17045356736886183,0.0,0.0,0.0,-0.1131855092168843,-0.04186145114686661,48 days,19 days,3,33.33333333333333,17.71653757645819,-28.297363193477874,-9.633826350535246,56 days,25 days,0.4334802133641635,-7.717975567902151
21,2022-03-14,ACI,2022-12-16,277 days,98.96907216494846,9953.366779327393,10004.416862487793,-0.4663322067260742,-20.87825790618489,-0.6053283870373738,1.5514573019502513,0.0,0.0,0.0,-1.1838434151330568,-0.3281256935050242,252 days,69 days,16,43.75,5.594961000717347,-20.862401222055738,-2.7799014722960647,231 days,88 days,0.3433285637142063,-2.5087658063869553
22,2022-11-14,ACM,2022-11-18,4 days,60.0,9995.459381103516,10000.0,-0.045406188964843754,2.1224819681365648,-2.2629929684805594,0.2073835902532147,0.0,0.0,0.0,-0.04540618896484716,-0.04540618896484716,3 days,3 days,1,0.0,-1.4283850475339532,-1.4283850475339532,-1.4283850475339532,2 days,2 days,0.0,-1.4283850475339532
23,2022-05-24,ACN,2022-12-20,210 days,85.61643835616438,9465.259948730469,11159.132019042969,-5.347400512695312,-5.481237069451237,-9.049703343622529,21.69586964499394,0.0,0.0,0.0,-15.179245728269198,-3.1426139831054365,73 days,13 days,11,54.54545454545454,7.724865538903691,-19.942659778588666,-2.2716874146178845,158 days,70 days,0.39180058442646637,-2.0115985214585534
24,2022-03-09,ACOR,2022-11-01,237 days,89.0909090909091,10004.200003147125,10004.200003147125,0.04200003147125244,-64.44444391462538,0.06415260480279183,0.575364695550873,0.11149902887484264,0.2569359663940965,0.1560206343905909,-0.41118025864571583,-0.41118025864571583,210 days,210 days,13,69.23076923076923,205.71430590688,-63.35403922163294,33.58774006989549,209 days,130 days,6.202807656698031,55.15663635772724
25,2022-03-14,ACRX,2022-08-17,156 days,73.39449541284404,10010.400003433228,10032.0,0.10400003433227538,-3.1250044237821637,0.2406044930507667,0.9400047252491368,0.25596093996974045,0.41245315063665455,0.40229071238088543,-0.5980861244019087,-0.26945375036730723,49 days,28 days,5,60.0,23.076929425347004,-16.666669978035685,2.7851489172340926,96 days,47 days,1.7759365315852447,3.916632319029652
26,2022-03-08,ACTG,2022-03-18,10 days,44.44444444444444,9996.479999542236,10000.0,-0.035200004577636716,6.145252326778909,-0.9809308123959304,0.15209900425191694,0.0,0.0,0.0,-0.035200004577640165,-0.035200004577640165,4 days,4 days,1,0.0,-13.134330440189036,-13.134330440189036,-13.134330440189036,3 days,3 days,0.0,-13.134330440189036
27,2022-03-04,ADAP,2022-09-14,194 days,98.50746268656717,9997.719999790192,10002.639999389648,-0.022800002098083496,-19.512194412794216,-0.042873311446378626,0.09173313496911793,0.0,0.0,0.0,-0.06078394751025673,-0.024594843714045855,161 days,48 days,3,0.0,-7.812498932859535,-12.307692495793743,-9.803283717675138,190 days,85 days,0.0,-9.783654619048992
28,2022-03-14,ADBE,2023-01-23,315 days,87.55760368663594,11088.7998046875,11454.839721679688,10.887998046875,-11.304979104172995,12.751930190703419,28.908846738106696,0.4411082291253854,0.7343172544459369,0.5870845815094249,-21.72077174624063,-3.5604446674372507,161 days,24 days,16,62.5,21.424192464331338,-23.981226321466142,1.877993350958973,120 days,63 days,1.543571170400955,3.1732217088028274
29,2022-03-02,ADDYY,2023-01-09,313 days,95.37037037037037,9066.632446289062,10104.234649658203,-9.333675537109375,-32.50164256416541,-10.80229538830445,18.271656584439597,0.0,0.0,0.0,-29.793076869429846,-15.202193653422757,286 days,149 days,19,47.368421052631575,34.11074289958294,-58.10242886722779,-13.861482459771246,289 days,142 days,0.4501583491828956,-8.92407826493421
30,2022-03-25,ADI,2022-08-23,151 days,89.42307692307693,10119.559814453125,10862.293823242188,1.19559814453125,-0.2744328736083737,2.9217131664778906,13.387085294989765,0.21824864054398516,0.31112633749605745,0.4272930350026744,-6.83772710327376,-2.2139064050957002,47 days,14 days,10,50.0,14.64556090697502,-8.922116454104057,0.3331724174186368,136 days,49 days,1.2099314852238336,0.6555343607487774
31,2022-05-11,ADMA,2022-11-16,189 days,52.27272727272727,10005.079999923706,10006.19999885559,0.05079999923706055,120.97903508662972,0.09700421036320517,0.06215604923017202,1.56065598706227,2.9559838772763634,4.043039126366702,-0.023992894288504818,-0.008330380178920665,63 days,15 days,3,66.66666666666666,52.8301973791049,-0.9174303230812364,15.916953866383476,97 days,36 days,60.699255326479985,18.256635700627253
32,2022-03-22,ADMP,2022-10-18,210 days,85.61643835616438,9992.200000226498,10002.040000677109,-0.0779999977350235,-75.0,-0.13459200974693664,0.07324333545521639,0.0,0.0,0.0,-0.1011793654107529,-0.03215535439727635,102 days,38 days,6,0.0,0.0,-68.88888793227112,-51.97428867537758,178 days,100 days,0.0,-44.60394501922201
33,2022-03-03,ADM,2022-08-02,152 days,58.0952380952381,10117.944702148438,10118.452270507812,1.179447021484375,1.5154508932147264,2.854079939631826,1.9920339637550935,1.432746625590524,2.2141959538814686,2.6328272079199952,-1.0840361764138051,-0.33053547112466,104 days,24 days,4,100.0,7.276758067543909,4.735853966748271,6.237411327899034,78 days,24 days,,6.241683244429935
34,2022-03-07,ADPT,2022-11-16,254 days,98.87640449438202,9999.680006027222,10094.76000404358,-0.0031999397277832032,-23.418801844324648,-0.004530221614862384,2.0150637063620365,0.0,0.0,0.0,-1.6509555052914293,-0.4199967818215508,125 days,31 days,9,44.44444444444444,39.95381543883483,-20.08546552226832,-0.31876574763775034,246 days,128 days,1.1750032628126588,1.0246456959706507
35,2022-04-27,ADP,2022-10-31,187 days,78.46153846153847,10453.258483886719,10801.840881347654,4.532584838867187,6.972554449729236,8.972937954458637,10.874689089157878,0.8251213327473154,1.3747807961704732,1.1429209879377964,-7.850882124974145,-1.6342129459399817,74 days,22 days,6,83.33333333333334,12.79262391513354,-0.2573656273276548,5.30860546345584,100 days,72 days,127.5376782140404,5.427741489023571
36,2022-03-08,ADSK,2022-11-28,265 days,97.28260869565217,9792.900268554688,10929.740203857422,-2.070997314453125,-0.3061958938866792,-2.8254639183917685,20.736204058979965,0.0,0.0,0.0,-11.649497356700278,-3.114872700538439,113 days,27 days,11,36.36363636363637,28.30001666470734,-13.641538142125388,1.1624945148682952,162 days,85 days,1.447952618376603,1.9728239168695705
37,2022-06-30,ADT,2022-07-08,8 days,50.0,10001.974800109863,10001.974800109863,0.01974800109863281,8.130082066899853,0.8327826627355428,0.1344024292145385,6.196187580852591,inf,,-0.0,,,,1,100.0,3.930817932412012,3.930817932412012,3.930817932412012,2 days,2 days,,3.930817932412012
38,2022-04-20,ADVM,2022-07-20,91 days,88.88888888888889,10008.440001010895,10008.440001010895,0.08440001010894775,52.63158169919878,0.3380276826719264,0.09379913772032542,3.603739766561616,6.818466177409487,10.834521870990136,-0.03119913243029293,-0.012544498808773433,28 days,12 days,3,100.0,67.64706569834442,3.6363674458065764,39.26346224861097,82 days,54 days,,42.245992899072185
39,2022-08-11,AEG,2022-11-01,82 days,5.172413793103448,10000.159999847412,10000.159999847412,0.0015999984741210938,-6.5168970564256234,0.006951903530527659,0.0023577451472675823,2.9485390049829174,inf,,-0.0,,,,1,100.0,0.4357294174649917,0.4357294174649917,0.4357294174649917,4 days,4 days,,0.4357294174649917
40,2022-04-28,AEM,2022-08-01,95 days,30.76923076923077,9922.89453125,10000.0,-0.7710546875,-22.542354094521727,-2.956323867667332,1.7751613154849182,0.0,0.0,0.0,-1.563538818359378,-1.563538818359378,31 days,31 days,4,0.0,0.0,-16.663149036787583,-6.59666698760949,26 days,20 days,0.0,-6.38177092182021
41,2022-03-02,AEO,2022-06-17,107 days,94.73684210526315,9978.159950256348,10012.052883148193,-0.21840049743652346,-43.93716739568121,-0.7223405084213042,0.6880270764435096,0.0,0.0,0.0,-0.3822517169629447,-0.20401738923329082,91 days,49 days,5,20.0,2.4179541588378317,-20.24210069092972,-7.279485537500485,60 days,29 days,0.06536538137106752,-6.914680571596672
42,2022-03-03,AEP,2022-12-02,274 days,79.05759162303664,10005.942810058594,10092.760467529297,0.059428100585937504,3.777912044097765,0.07841519550311205,2.143341114272613,0.036585494945690834,0.0500090628467259,0.02866393188497562,-2.7356747782467994,-0.5275662902164759,81 days,27 days,3,66.66666666666666,1.9323112247624952,-3.4219078069069098,-0.08442246870115078,217 days,116 days,0.9513880286937721,-0.055448561373971916
43,2022-03-07,AER,2022-06-17,102 days,30.136986301369863,9972.600006103516,10007.800003051758,-0.27399993896484376,-9.819999130850462,-0.942689565203525,0.5463816229648507,0.0,0.0,0.0,-0.4700333067386264,-0.15510169625025105,10 days,7 days,2,50.0,4.340149317045993,-17.780082072972945,-7.377980407781715,28 days,15 days,0.24410175944257,-6.719966377963477
44,2022-06-14,AES,2022-06-17,3 days,0.0,10000.0,10000.0,0.0,1.7980037401077607,0.0,0.0,,,,-0.0,,,,0,,,,,,,,
45,2022-06-15,AEZS,2022-07-22,37 days,7.6923076923076925,10002.0,10002.0,0.02,13.647057028377757,0.19401473732287844,0.06362074249855051,3.049551603823214,inf,,-0.0,,,,1,100.0,9.090909090909093,9.090909090909093,9.090909090909083,1 days,1 days,,9.090909090909093
46,2022-04-27,AFL,2022-11-25,212 days,58.78378378378378,10262.104400634766,10262.104400634766,2.621044006347656,21.543398803352876,4.5038516529899875,1.8645723789236495,2.4154877031858097,4.706061537669947,3.636541967635127,-1.2384984672454857,-0.23693848395911904,71 days,12 days,5,80.0,29.192290491599415,-0.10703070086779398,17.3137018809123,118 days,73 days,844.2008888186117,18.04967642052057
47,2022-03-30,AFMD,2022-06-17,79 days,96.42857142857143,9981.679999351501,10001.960000991821,-0.18320000648498536,-42.05607716116126,-0.8217610348454918,0.2394279119397363,0.0,0.0,0.0,-0.20875909387805258,-0.20875909387805258,74 days,74 days,3,0.0,-10.769230063850333,-48.05491898460089,-32.000303399819416,75 days,41 days,0.0,-30.329298401259148
48,2022-03-08,AFRM,2023-02-14,343 days,81.85654008438819,9893.980018615723,10278.720016479492,-1.0601998138427735,-61.785295075969,-1.1269215928189302,3.351061318775022,0.0,0.0,0.0,-4.506008484423618,-1.0045472282832242,182 days,39 days,13,46.15384615384615,80.58783232828142,-42.63775899107286,-0.11530573308021763,146 days,57 days,1.5314210565224813,7.234524517681891
49,2022-07-05,AGCO,2022-08-02,28 days,66.66666666666666,10154.070373535156,10181.750427246094,1.5407037353515625,9.19636194585833,20.13845093864086,4.725570027687249,4.261591896987899,17.98110976398479,74.0766920432537,-0.2718594794551832,-0.11930881774509405,5 days,3 days,2,100.0,16.779251824555107,3.846531018882504,10.123204625367466,19 days,12 days,,10.312891421718806
50,2022-04-18,AGEN,2022-06-17,60 days,36.36363636363637,10000.35999917984,10001.0,0.0035999917984008787,-30.83700151348535,0.02061988933417247,0.042931519634149186,0.48029721542329734,0.7514939183321039,1.1207575502496714,-0.01839817124549281,-0.008665826942918137,9 days,6 days,2,50.0,5.26315270557125,-3.44828068146934,0.8133839061656767,22 days,13 days,1.5263121514019498,0.907436012050955
51,2022-03-02,AGIO,2022-06-17,107 days,35.526315789473685,10027.360000610352,10041.640007019043,0.27360000610351565,-44.29634144971511,0.9100774795202105,0.5861702055846407,1.5525822889829544,2.7663425017826127,6.399626279071373,-0.14220791024882606,-0.06946649379824255,22 days,11 days,4,75.0,21.322651060095932,-1.32413033087172,6.663198271241888,30 days,9 days,22.20840310261122,7.020672454380353
52,2022-03-07,AGLE,2022-11-02,240 days,98.80952380952381,9992.520000219345,10001.199999809265,-0.07479999780654907,-47.63948203613157,-0.11217901269600095,0.24238610223093213,0.0,0.0,0.0,-0.26252849223717956,-0.14226424754910094,229 days,119 days,10,50.0,119.80198510615648,-77.13004546631574,-14.68207245629294,187 days,86 days,1.5670514323569207,15.582609655654018
53,2022-04-22,AGNC,2022-05-03,11 days,75.0,9996.622959136963,10000.0,-0.0337704086303711,4.582892389106086,-1.0583076295205052,0.4995286529478239,0.0,0.0,0.0,-0.05704952239989902,-0.05704952239989902,8 days,8 days,2,0.0,-2.353951209577043,-2.977581545670749,-2.666265836780579,7 days,6 days,0.0,-2.6657663776238962
54,2022-03-08,AGRX,2022-05-03,56 days,7.5,9926.0,10000.0,-0.74,-79.70588235294119,-4.571541960988867,1.6081696136536623,0.0,0.0,0.0,-0.7399999999999962,-0.7399999999999962,5 days,5 days,1,0.0,-14.122137404580148,-14.122137404580148,-14.122137404580148,4 days,4 days,0.0,-14.122137404580148
55,2022-03-29,AIG,2022-11-07,223 days,44.516129032258064,10164.140319824219,10164.140319824219,1.6414031982421875,-5.012167801966738,2.6822819647989604,2.592804950829897,1.0345097358520638,1.614020194527486,1.1966099630578582,-2.2415674677691677,-0.7695739931538603,82 days,29 days,5,100.0,14.896455187240187,12.41363516879379,13.557552310238341,94 days,93 days,,13.560827380192213
56,2022-03-03,AIR,2022-07-26,145 days,16.0,9996.440002441406,10012.080001831055,-0.0355999755859375,-4.774780796677143,-0.08968766752945889,0.38171841550051794,0.0,0.0,0.0,-0.23451666110583247,-0.11030416267161502,11 days,8 days,2,50.0,0.7619040352957684,-2.7796901410623187,-1.0247327243416926,24 days,14 days,0.27409675058407423,-1.0088930528832751
57,2022-04-28,AIT,2022-08-17,111 days,5.194805194805195,9991.841979980469,10000.0,-0.0815802001953125,8.877378300331534,-0.26674231951502314,0.9637625221323257,0.0,0.0,0.0,-0.4146682739257779,-0.4146682739257779,6 days,6 days,2,50.0,2.40677367269575,-2.016021438679627,0.17096942767105272,5 days,5 days,1.1938234517347406,0.19537611700806146
58,2022-05-18,AIZ,2022-10-31,166 days,54.78260869565217,9848.728332519531,10001.103210449219,-1.5127166748046876,-26.713001317803748,-3.284983219102422,1.8846627554499764,0.0,0.0,0.0,-1.7213713758080007,-1.204845844154001,73 days,45 days,2,0.0,-1.5063958109229447,-21.17224627656318,-11.88626909300553,87 days,45 days,0.0,-11.33932104374306
59,2022-04-07,AJG,2022-08-02,117 days,81.25,9961.203063964844,10012.534729003906,-0.3879693603515625,-4.717922552610798,-1.2170140732258972,2.0022890869209076,0.0,0.0,0.0,-1.1785729980468784,-0.8456235127187184,92 days,48 days,2,0.0,-2.01066629472888,-3.490820622104618,-2.7535595320709927,95 days,50 days,0.0,-2.750743458416749
60,2022-05-06,AKAM,2023-02-17,287 days,86.86868686868688,9939.320007324219,10143.639953613281,-0.6067999267578125,-18.947257181946387,-0.7716508378935005,3.1096914745613775,0.0,0.0,0.0,-2.3760172083326703,-0.7550957043443163,87 days,30 days,5,20.0,1.1056075828957512,-11.240356939322105,-3.5662209052240934,246 days,162 days,0.059849439521270906,-3.4735081800040923
61,2022-03-02,AKBA,2022-05-03,62 days,47.72727272727273,9996.904000282288,10000.0,-0.030959997177124023,-82.65306107554025,-0.17718664050159205,0.038591204476102425,0.0,0.0,0.0,-0.036399998068814554,-0.036399998068814554,32 days,32 days,6,33.33333333333333,2.6190494605744075,-35.47904111471396,-14.683565571766522,31 days,14 days,0.043285052562956484,-13.098847069675557
62,2022-08-04,ALB,2023-02-03,183 days,60.629921259842526,9689.317016601562,10331.796142578125,-3.106829833984375,22.635722262726304,-6.070461926410331,7.703012372708519,0.0,0.0,0.0,-6.9064637220098035,-3.3034820813275827,66 days,28 days,2,0.0,-3.0911270274627256,-13.52075586265109,-8.454349721751475,112 days,57 days,0.0,-8.305941445056908
63,2022-04-29,ALDX,2022-05-11,12 days,33.33333333333333,9999.680000305176,10000.0,-0.0031999969482421876,-20.521169046309353,-0.08956121815815177,0.06883370851327697,0.0,0.0,0.0,-0.00960000038147113,-0.00960000038147113,5 days,5 days,1,0.0,-2.9520266634666337,-2.9520266634666337,-2.9520266634666337,4 days,4 days,0.0,-2.9520266634666337
64,2022-03-08,ALGN,2022-12-20,287 days,97.5,8160.199951171875,10315.760009765625,-18.398000488281248,-51.62767276062266,-22.599635014430042,21.093967370779783,0.0,0.0,0.0,-27.33448455558072,-13.86998859329177,273 days,139 days,8,25.0,9.491541807636562,-35.46245685676125,-18.10289205118685,235 days,102 days,0.10223316903294727,-16.31990542992202
65,2022-03-04,ALGT,2022-12-23,294 days,46.34146341463415,9965.599990844727,10032.539993286133,-0.3440000915527344,-58.11285024440328,-0.4227015030368042,0.6853819982027357,0.0,0.0,0.0,-0.8334877824872522,-0.41545762739592096,102 days,44 days,3,66.66666666666666,5.921303598511685,-33.418604870837,-10.516934258612132,118 days,45 days,0.22501190036990387,-8.633007027046347
66,2022-03-18,ALKS,2022-05-03,46 days,31.25,10005.880012512207,10007.599998474121,0.05880012512207031,11.026030123401508,0.46398800764528847,0.4568072927390138,1.0157193526031931,2.112186117684373,5.023460598180227,-0.09236421757012891,-0.06386861440067504,7 days,7 days,3,66.66666666666666,4.599723997004501,-1.9420614270496572,1.8654867555984556,9 days,5 days,3.9414026944329676,1.904128238092732
67,2022-03-08,ALK,2022-12-23,290 days,93.59605911330048,9616.320083618164,10049.080001831055,-3.8367991638183594,-7.199479167518101,-4.740650140601121,5.85616263752821,0.0,0.0,0.0,-6.010499551572979,-1.6907364799065627,246 days,68 days,10,20.0,7.522567501630673,-27.4222390582321,-12.513337392356306,266 days,152 days,0.09701065618659144,-11.436733611631036
68,2022-03-07,ALLO,2022-05-02,56 days,95.0,10003.560005187988,10015.040000915527,0.03560005187988281,13.59101167953691,0.2244920212076229,0.5054501745342503,0.4441427316045191,0.6919043818196128,1.156531240280912,-0.1941080477455115,-0.08589540113142224,34 days,14 days,3,66.66666666666666,7.051284324174434,-0.47675757111096395,2.921059379609381,52 days,21 days,19.673987060615985,2.967654904658949
69,2022-03-08,ALLY,2023-01-06,304 days,82.93838862559242,9713.006004333496,10027.266525268555,-2.869939956665039,-34.98163474009274,-3.417974083284525,2.422243126236711,0.0,0.0,0.0,-3.5876637477573303,-1.3083768546794348,220 days,83 days,6,0.0,-13.877036450921453,-37.737353293583574,-26.083661621146568,233 days,144 days,0.0,-25.63840009134612
70,2022-10-20,ALL,2022-10-26,6 days,60.0,10036.080139160156,10037.817077636719,0.3608013916015625,5.573016194938248,19.9034489247127,3.655470442187376,5.4448392455890815,144.9148545757638,1150.2259994596848,-0.017303946297564377,-0.017303946297564377,2 days,2 days,1,100.0,3.8057934573034746,3.8057934573034746,3.8057934573034746,4 days,4 days,,3.8057934573034746
71,2022-04-01,ALNY,2022-08-08,129 days,7.954545454545454,9699.760009765625,10014.280029296875,-3.00239990234375,36.29866775596646,-8.359323383635008,4.454567508572593,0.0,0.0,0.0,-3.359203291998236,-3.359203291998236,7 days,7 days,1,0.0,-52.299327845683806,-52.299327845683806,-52.299327845683806,8 days,8 days,0.0,-52.299327845683806
72,2022-04-25,ALTR,2022-08-19,116 days,87.8048780487805,10017.479995727539,10039.119995117188,0.17479995727539063,-2.6311102973090277,0.5381640833052259,1.4291532358863572,0.37656149794983873,0.5107216129787435,0.9308570700083572,-0.5781382562850323,-0.24762244249488807,78 days,26 days,3,66.66666666666666,11.072327163588769,-4.246652394160833,2.5775636787899625,101 days,58 days,2.956743786251351,2.7698702282145438
73,2022-03-15,ALT,2022-05-11,57 days,41.46341463414634,9991.279998779297,10000.639999389648,-0.08720001220703125,-33.22033909263709,-0.5347599068234565,0.24644781948603522,0.0,0.0,0.0,-0.1127927690626307,-0.08739439493849477,14 days,11 days,4,0.0,-3.828830497816915,-15.94488100284488,-10.326849849806152,22 days,19 days,0.0,-10.172835439250344
74,2022-03-04,ALV,2022-08-31,180 days,98.4,9892.169036865234,10027.235626220703,-1.0783096313476563,3.369073522675218,-2.1619648381217216,3.6862476944137934,0.0,0.0,0.0,-2.2900903102782033,-1.9130898939086316,101 days,89 days,4,0.0,-2.363002035816786,-12.676353848846178,-9.986912473621679,172 days,117 days,0.0,-9.885702042323906
75,2022-03-07,AL,2022-06-17,102 days,97.26027397260275,9792.557167053223,10077.789077758789,-2.0744283294677737,-7.285269068177033,-6.980737467767673,2.8526171559289835,0.0,0.0,0.0,-2.8303024453554038,-0.6293963807298875,58 days,18 days,5,0.0,-6.455618061612323,-32.23868423706347,-22.96830239035105,100 days,65 days,0.0,-22.333834852557473
