,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2010-06-07,"Afternoon Market Update (HPQ, MMC, GS)",MMC,-0.020009200508445346,0.3170446050336406,-0.039799218402586156,0.005982574854942024,0.02114694254292826,,,0.01555708463773664,0.03865438101905294
1,2010-06-15,"Financial Headlines: Goldman Sachs, Capital One, Marsh & McLennan",MMC,0.0109403390475733,-0.5476659403285283,0.03487386672046222,0.017042599706266204,0.03135392832210537,0.007658756435344083,0.01555708463773664,0.002164475229727403,-0.16973921904673672
2,2010-08-03,Earnings Scheduled On August 3,MMC,0.002093824369588715,0.13595482116711977,0.01530630730451854,0.013792646882955006,-0.0025793708482210187,-0.011474768836990168,-0.0012733158216483575,0.0012534212094645891,-0.2018965199779046
3,2010-11-09,"News Summary (CVX, ATLS, MMC, SLE)",MMC,-0.031946799379623525,1.2223231149208194,0.00038436219797310933,-0.0019217039869955377,0.02521689164275509,0.005546333664179892,0.0035786854343020646,0.0039757747219812956,-0.5290839257988069
4,2013-02-12,"Earnings Scheduled For February 12, 2013",MMC,-0.009078110320217991,2.394705941557352,-0.005472311816638653,-0.00027297378090618274,-0.006522039349591502,0.01826248770665373,0.008651889850995742,0.007773517110199357,-0.574140691399996
5,2013-02-12,"US Stock Futures Slightly Lower Ahead Of Economic Data, Coca-Cola Earnings",MMC,-0.009078110320217991,2.394705941557352,-0.005472311816638653,-0.00027297378090618274,-0.006522039349591502,0.01826248770665373,0.008651889850995742,0.007773517110199357,-0.574140691399996
10,2013-04-08,These Are the 100 Highest-Paid CEOs in Business Today,MMC,0.003767542962725523,0.08145722472370043,-0.0061137393364282255,0.008579029854779208,-0.007978935243335261,-0.00397334148327666,-0.005793638846776528,0.0010724268385267077,-0.312305492472033
13,2013-04-08,These Are the 100 Highest-Paid CEOs in Business Today [DRAFT],MMC,0.003767542962725523,0.08145722472370043,-0.0061137393364282255,0.008579029854779208,-0.007978935243335261,-0.00397334148327666,-0.005793638846776528,0.0010724268385267077,-0.312305492472033
14,2013-05-02,"US Stock Futures Up; GM Earnings, Economic Data In Focus",MMC,0.01956178848458734,0.11258728061898471,-0.0047353257578481855,0.01224997527480931,0.00589326929581846,-0.006652377106215912,0.0064274225576888,0.005184918715547715,-0.3607775290046814
17,2014-05-02,"Earnings Scheduled For May 2, 2014 ",MMC,-0.014439743628496537,-0.03665987780040736,-0.002839293998661785,-0.0012154390134160309,0.012717889814530814,0.0026737977762150145,0.002474298896340432,0.004127174928622468,-0.5079492600422832
20,2014-05-05,"#PreMarket Primer: Monday, May 5: Tension In Ukraine Threatens To Spill Over To Latvia",MMC,0.004127174928622468,-0.5079492600422832,-0.014439743628496537,-0.002839293998661785,-0.0012154390134160309,0.012717889814530814,0.0026737977762150145,-0.01644029346666287,0.7046489645097533
25,2014-07-29,"Earnings Scheduled For July 29, 2014",MMC,0.016813600326748723,0.07961865498582843,-0.005444387785580207,-0.024468665434662418,0.005722949156927504,0.007495444728979006,0.004246407664245444,-0.0019230581547237113,-0.427326968973747
28,2015-04-30,"Earnings Scheduled For April 30, 2015",MMC,-0.012831839207679163,1.025746468800286,-0.0007026194002435204,0.004410837571795945,-0.00491574585114396,0.007072158262545258,0.0023039995872644603,0.008903122670519847,-0.49844071785819355
31,2015-07-28,"Earnings Scheduled For July 28, 2015",MMC,-0.012054452077323696,0.4980525317087785,-0.0030899841660209093,-0.0032511949367054482,-0.0025603413331936054,0.0025669135079466887,-0.00017115299145065155,0.010109871432287365,-0.2082666666666667
34,2016-03-04,"The Market In 5 Minutes: Friday, March 4, 2016",MMC,0.004502203382140912,0.26248872118776156,-0.0015559413206577277,-0.004303525074569103,0.018229556737689112,-0.00782608369806348,-0.004501350166306928,-0.005516452004676098,-0.20421025274511073
38,2016-06-20,The Case For And Against More Caution In P&C Insurance,MMC,0.009262087911980688,-0.22258809652528633,-0.002272525196355235,0.010254262160229288,-0.0054791452700430066,-0.0016717572245260603,-0.00813852486022304,0.004061850601992489,0.14091541282083697
42,2016-07-28,"Earnings Scheduled For July 28, 2016",MMC,0.0012037312202559658,0.0029308091409561143,-0.002550907741156516,0.0060385886258425,-0.003610009396521341,0.007883521914332281,-0.007075200167460327,-0.012021237573124566,0.10670141768352881
45,2016-10-25,"Earnings Scheduled For October 25, 2016",MMC,-0.03493909650535876,2.045854774156661,-0.0009227246793809263,-0.0029131457425889407,-0.008814605328168246,0.010132182209378504,-0.002908629929293971,0.008293332535596054,-0.35664138759573505
46,2017-02-02,"Earnings Scheduled For February 2, 2017",MMC,0.03174590746515116,0.3786859803414382,-0.008967479138319967,-0.00468263731293761,-0.0074075046228676555,0.0014547780341107597,0.0013108135382962072,0.013946725531336135,0.018522940474160032
47,2017-03-02,Why Bermuda Could Be The Next Switzerland,MMC,-0.006965911525672275,-0.25547010075716925,0.015922718838691008,0.0001360914690993198,-0.0005439548863231947,-0.0004078858856555456,0.00836397414291623,0.0012141462044830131,-0.18729980781550293
48,2017-07-27,"Earnings Scheduled For July 27, 2017",MMC,-0.03502875335928579,1.4649304527966853,-0.0042199367923246855,0.0034875460117458346,0.0033744810360565314,0.004645764403130137,0.00555561423335682,0.016405919396718094,-0.577716412534518
49,2017-10-26,"Earnings Scheduled For October 26, 2017",MMC,-0.03681803192142241,0.6505035821825356,-0.00023655236751962683,0.002491569363617163,-0.0018947229519965525,0.0017796368367140047,0.00885668806632589,-0.004424820880732816,-0.21005284348263709
50,2018-02-01,"Earnings Scheduled For February 1, 2018",MMC,0.01831909698160361,0.75407309555262,-0.0026273227307127556,-0.007055039730495816,-0.011782644197350867,0.02572696613583214,0.0017980972034656872,-0.004232822594316121,-0.14183506966235726
51,2018-07-26,"Earnings Scheduled For July 26, 2018",MMC,-0.023860986492006853,0.35353751259580446,0.005741118489790642,-0.004002968250594541,-0.000457181738377721,0.00401711695229956,-0.006839307172623044,-0.014503051977409975,-0.44036366097412416
52,2018-10-25,"Earnings Scheduled For October 25, 2018",MMC,0.058823429764491175,0.0006170069553510515,-0.036334228087808396,-0.003111336095597661,-0.0014915996342245164,0.005121728586970908,-0.010629247063186464,0.0028145108648698347,0.07976904535007567
53,2019-04-25,"Earnings Scheduled For April 25, 2019",MMC,-0.007608792534553932,0.3301771682366148,-0.001687998134295432,0.015426075756339364,-0.0039480461960530455,-0.007308519815964032,-0.011723952160601403,-0.0028749475395770663,-0.11150656784325241
54,2019-07-30,"Earnings Scheduled For July 30, 2019",MMC,-0.025986448043161525,0.49521758408817385,0.006637286998124159,0.006978650669057673,-0.0033309874192959388,0.006011729774422436,0.004852480398272796,-0.016426287000982365,0.2370684177081126
55,2019-10-29,"Earnings Scheduled For October 29, 2019",MMC,0.04311840426109903,0.23812234531681042,0.0030747244514737204,-0.01144887283093976,-0.002929586383787375,-0.0006059020511520741,-0.006917781716812121,0.014105336342157493,-0.41846153846153844
56,2019-11-01,Stocks That Hit 52-Week Highs On Friday,MMC,0.006272990043726834,-0.08752093802345062,0.0008691761999104486,0.014105336342157493,0.04311840426109903,0.0030747244514737204,-0.01144887283093976,-0.01515301619670173,-0.058487583499056695
