,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2010-02-19,"Benzinga’s News Roundup (HUN, AGP, PNW, HON)",HUN,0.06386392567612842,2.101810537154625,0.01559938610864986,-0.0073347951514589615,0.002451225731358697,0.031171076923435015,,0.06458967977062202,-0.025298421787902647
1,2010-05-11,"Mad Money Lightning Round: HUN Has Gone From Good To Better To Great, Says Jim (HUN, KERX, PALM, AMZN, AAPL, ASH, WIN, SNV, JDSU)",HUN,-0.04642509168655329,0.384780885516929,0.08568522346762886,-0.012935020804163866,-0.04739351829349592,-0.035648728683267406,-0.05445134313048394,0.008763587074424928,0.13242292910295195
2,2010-05-27,"Mad Money Lightning Round: Jim Discusses HUN, GTE, GILD, GS, BAX, CHU, WHR, OC, QCOM",HUN,0.0672976439524311,-0.33290718230940564,0.035947427864086334,0.07368444515750938,-0.049999923829255666,0.03211024500943749,-0.08499476495907099,-0.016748774594809057,0.04849528372510847
3,2012-01-17,Taking a Closer Look at Investing in Singapore,HUN,-0.03211414284507552,-0.3963997999888883,0.01631895951972928,0.04154871683367145,0.038235124956094824,0.03658558068586859,-0.006060630610300599,0.033179679822447516,0.4720273927210472
4,2012-04-02,"Benzinga's M&A Chatter for Monday April 2, 2012",HUN,0.06994972751770101,1.3173294254986216,-0.010593013008315721,-0.008403519294090667,-0.02989128514449002,0.009602317909611191,0.024595831127873335,0.008005574936295501,-0.33793864820253383
5,2012-11-02,US Stock Futures Slightly Lower Ahead Of Non-farm Payrolls Data,HUN,0.042498468277039736,2.112621799229549,0.0325794699602171,0.00534758634618937,0.0246580328640309,-0.00409306675592247,-0.004752136752136704,0.053736599846694544,-0.20354230801231388
8,2012-11-02,"Earnings Scheduled For November 2, 2012",HUN,0.042498468277039736,2.112621799229549,0.0325794699602171,0.00534758634618937,0.0246580328640309,-0.00409306675592247,-0.004752136752136704,0.053736599846694544,-0.20354230801231388
11,2013-02-12,"Earnings Scheduled For February 12, 2013",HUN,-0.06659669044477678,0.8926378749230364,0.007928023287991026,0.01014436545526598,0.04929966711474565,0.00224568557139615,-0.005027914473602402,-0.015168626333811552,-0.4707353118871239
12,2013-02-12,"US Stock Futures Slightly Lower Ahead Of Economic Data, Coca-Cola Earnings",HUN,-0.06659669044477678,0.8926378749230364,0.007928023287991026,0.01014436545526598,0.04929966711474565,0.00224568557139615,-0.005027914473602402,-0.015168626333811552,-0.4707353118871239
17,2013-04-08,These Are the 100 Highest-Paid CEOs in Business Today,HUN,-0.010995095125872378,-0.41155607885932544,-0.0005495075851819076,0.04417677937804765,-0.017474894568633825,-0.02258899318568608,-0.02366894608920045,0.013340603012981234,-0.002415753641931584
20,2013-04-08,These Are the 100 Highest-Paid CEOs in Business Today [DRAFT],HUN,-0.010995095125872378,-0.41155607885932544,-0.0005495075851819076,0.04417677937804765,-0.017474894568633825,-0.02258899318568608,-0.02366894608920045,0.013340603012981234,-0.002415753641931584
