Increasing_precision,Increasing_recall,Increasing_f1-score,Increasing_support,Decreasing_precision,Decreasing_recall,Decreasing_f1-score,Decreasing_support,Neutral_precision,Neutral_recall,Neutral_f1-score,Neutral_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,loss
0.39396265029419286,0.5508360904945006,0.4593758156530818,11183,0.43998355713894216,0.29984125501914277,0.3566390848003554,10709,0.34395006402048656,0.29478737997256516,0.31747673216132366,7290,0.39476389555205266,0.39263209048454045,0.3818215751620695,0.3778305442049203,29182,0.3983573503649592,0.39476389555205266,0.3862262039281567,29182,1.0725047856307866
0.40473225404732255,0.5231154430832514,0.4563716503491048,11183,0.4334220427640635,0.4410309085815669,0.43719337221142274,10709,0.38893239363090576,0.20438957475994513,0.26796151425231546,7290,0.4133712562538551,0.4090288968140972,0.38951197547492117,0.3871755122709477,29182,0.4113136386313778,0.4133712562538551,0.4022667201619335,29182,1.0642972997830886
0.43635957399270126,0.5239202360726102,0.47614790735473383,11183,0.4415230390432642,0.46885796993183304,0.4547801277116073,10709,0.39561943874058864,0.23786008230452674,0.29709586224620915,7290,0.43225275854979095,0.42450068392551804,0.4102127627696566,0.40934129910418343,29182,0.4280770697516821,0.43225275854979095,0.4235772486939365,29182,1.05741685823325
0.45799512987012986,0.40364839488509346,0.42910784733114693,11183,0.4439214532617489,0.5636380614436455,0.4966674895087632,10709,0.3761563972770117,0.2956104252400549,0.3310546124894385,7290,0.43537111918305804,0.4260243268029635,0.4209656271895979,0.4189433164431162,29182,0.4323862146688762,0.43537111918305804,0.42940556942298563,29182,1.0619462314797075
0.4515235457063712,0.5684521148171332,0.5032855672551658,11183,0.45906801007556675,0.47651508077318144,0.46762886597938147,10709,0.40933032355154253,0.22386831275720165,0.28943868050013305,7290,0.4486327187992598,0.4399739597778269,0.4229451694491721,0.4201177045782268,29182,0.4437518055727619,0.4486327187992598,0.43677911058987345,29182,1.0579394342443138
0.46143730177148606,0.5333989090583922,0.4948154292824554,11183,0.4557806721337836,0.5293678214585862,0.48982589536441007,10709,0.40974587372281895,0.21454046639231825,0.28162420095435314,7290,0.45226509492152694,0.44232128254269626,0.4257690656364322,0.4220885085337396,29182,0.4464483579957017,0.4522650949215269,0.4397267796614489,29182,1.056903603127259
0.45338753387533876,0.5984082983099347,0.5159002428400725,11183,0.4743253373313343,0.4726865253525072,0.4735045133529769,10709,0.4112,0.21152263374485597,0.2793478260869566,7290,0.4556233294496608,0.44630429040222436,0.42753915246909924,0.4229175274266687,29182,0.45053220577099495,0.4556233294496608,0.44124864304542094,29182,1.060333142596248
0.4610091743119266,0.5212375927747473,0.48927687077684984,11183,0.4650749301498603,0.5129330469698384,0.4878330373001776,10709,0.3996192088005077,0.259122085048011,0.3143879504035949,7290,0.4527105750119937,0.44190110442076486,0.4310975749308656,0.43049928616020744,29182,0.44716527501407827,0.4527105750119937,0.44505775480732374,29182,1.0645852213104565
0.4492909597366422,0.6346239828310829,0.52611290262797,11183,0.47884233622401,0.4279577925109721,0.4519723865877712,10709,0.41651376146788993,0.21796982167352538,0.2861773975686628,7290,0.4546981015694606,0.44821568580951404,0.42685053233852677,0.42142089559480134,29182,0.45194738888557023,0.4546981015694606,0.43896669544008576,29182,1.0606927454569621
0.46309549627701874,0.5728337655369757,0.5121522225775504,11183,0.46661517336079644,0.5077038005416005,0.4862930995930414,10709,0.4141195563970787,0.21001371742112482,0.27869300081914994,7290,0.4582962099924611,0.447943408678298,0.4301837611665669,0.4257127743299139,29182,0.45215236764174405,0.4582962099924611,0.44434182319917176,29182,1.0612296130377472
0.46672885572139305,0.5368863453456139,0.4993554289516363,11183,0.47707413746509325,0.4945373050705014,0.48564878496102704,10709,0.3917960513705195,0.2803840877914952,0.3268569601023427,7290,0.457268179014461,0.44519968151900197,0.43726924606920353,0.43728705800500206,29182,0.4518062143148896,0.457268179014461,0.45123335752381144,29182,1.062381235376131
0.4546766364948183,0.6198694446928373,0.5245752771576677,11183,0.4792224536348309,0.45120926323653004,0.464794151596768,10709,0.4113677653776278,0.21742112482853224,0.2844835322624069,7290,0.4574395175107943,0.4484222851690924,0.4294999442526332,0.4246176536722808,29182,0.45286522827427395,0.4574395175107943,0.44265954506534627,29182,1.0623200852587296
0.4702312360759007,0.5473486542072789,0.5058677685950412,11183,0.47627855359289745,0.48090391259688114,0.4785800576154633,10709,0.3867713004484305,0.2839506172839506,0.3274798291409587,7290,0.45716537591666095,0.44442703003907624,0.4374010613627035,0.4373092184504877,29182,0.4516011830488724,0.45716537591666095,0.451290557454593,29182,1.0665481506373014
0.47060672744419996,0.5354556022534204,0.5009411469444096,11183,0.4744665967121371,0.5066766271360538,0.4900428990742831,10709,0.3924731182795699,0.27037037037037037,0.3201754385964912,7290,0.4586731546843945,0.4458488141453023,0.43750086658661486,0.43705316153839463,29182,0.4525045181775351,0.4586731546843945,0.4517844287517734,29182,1.0686541311933022
0.4804982817869416,0.5001341321648931,0.4901196161766639,11183,0.4520268299795859,0.5789522831263423,0.5076765609007164,10709,0.4069524307370622,0.21358024691358024,0.28013673983447285,7290,0.457473785210061,0.44649251416786323,0.4308888874016052,0.42597763897061774,29182,0.45167743223726736,0.457473785210061,0.4441063940710956,29182,1.0667044190003683
