,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2021-11-02,"Earnings Scheduled For November 2, 2021",ACT,-0.019913491434550568,-0.07922912205567456,0.005222028883247631,-0.0034691505817245893,0.0030446315238989996,0.02177790210154762,-0.009247080041858924,,
