,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2009-12-21,What It Takes To Be A True Gift,GPS,0.00622319040517727,-0.2597283435544332,-0.0178658686694122,-0.024758678494097963,-0.0036544542789582746,-0.0018242726779928997,,-0.008087884657119404,-0.059145081836961655
1,2010-05-05,"Garmin Falling After Earnings, Look To Get Short (GRMN, AAPL, RIMM)",GPS,-0.0012139014392068548,0.11276890772948778,-0.03852160555712547,0.0392233851708188,-0.03511455764867799,0.01666006741910442,0.002783879742164208,-0.07171808200187246,0.4295093173451441
2,2010-05-21,"Stocks To Watch For May 21 (JCP, DELL, ANN, CRM, GPS)",GPS,0.01885938401030618,0.5750701340555442,-0.02685773968623928,-0.010628739992750935,-0.02756227799473987,0.011324019197738178,-0.006490910882444134,-0.02167039742930499,-0.4965025052539459
3,2010-08-11,"US Stocks Are Having A Free Fall; Financial, Tech, Retail Most Affected ",GPS,-0.0208222186730187,0.6200461551611156,-0.01670230340115153,0.015317268167838627,-0.00975091610775869,0.01820221284108703,0.024872411291597896,0.004476858882134227,-0.26642573247511514
4,2010-08-19,"Important Earnings Afer The Bell Today (HPQ, CRM, INTU, MRVL)",GPS,-0.01501680597224786,0.48453305966867033,0.019274575354711887,0.0005670702843931785,-0.0022636878058136523,-0.01559886628444751,0.004476858882134227,-0.02202155086971458,0.23789345160073982
5,2010-08-19,Before The Bell – What To Expect In The Market Today,GPS,-0.01501680597224786,0.48453305966867033,0.019274575354711887,0.0005670702843931785,-0.0022636878058136523,-0.01559886628444751,0.004476858882134227,-0.02202155086971458,0.23789345160073982
6,2010-08-19,"Benzinga's After Hours Movers (MRVL, CRM, GPS, HPQ, DELL, EBAY)",GPS,-0.01501680597224786,0.48453305966867033,0.019274575354711887,0.0005670702843931785,-0.0022636878058136523,-0.01559886628444751,0.004476858882134227,-0.02202155086971458,0.23789345160073982
7,2010-08-19,"US Stock Futures Up Ahead Of Major Earnings, US Jobs Data",GPS,-0.01501680597224786,0.48453305966867033,0.019274575354711887,0.0005670702843931785,-0.0022636878058136523,-0.01559886628444751,0.004476858882134227,-0.02202155086971458,0.23789345160073982
8,2010-08-19,Futures Move Lower As Jobless Claims Rise,GPS,-0.01501680597224786,0.48453305966867033,0.019274575354711887,0.0005670702843931785,-0.0022636878058136523,-0.01559886628444751,0.004476858882134227,-0.02202155086971458,0.23789345160073982
9,2010-11-11,US Stock Futures Point Lower Start On Wall Street,GPS,0.020377903733080682,0.07310151255262753,-0.0034672422608315046,-0.025108401570376637,-0.004805658463827078,0.018600428925982904,0.060747402085387536,-0.0019483083020320757,-0.34283666095110776
10,2011-03-28,"Critical Stock Alerts: Insider Trade for Cisco, Yahoo, Netflix, Gap, Illumina, & Priceline.com ",GPS,-0.0172868988852809,0.35357859531772573,0.0008870277518027159,0.02361502796512438,0.007779967154194267,-0.002738032853306982,0.0018287758787653985,0.0049616903150044855,-0.294046913092179
