,date,title,stock,close,volume,1_past_close,2_past_close,3_past_close,4_past_close,5_past_close,next_close,next_volume
0,2011-06-22,"Eolas Technologies, Rent-A-Center Reach Licensing Agreement Covering Two Eolas Patents for Interactive Web Applications",RCII,-0.017869399633321126,0.05486738868234209,0.016101281896146125,0.013541755361448082,0.022001282591848748,-0.003888305577877782,-0.0251549413359059,0.0010302626310705332,0.6475489063553508
1,2011-10-24,Earnings Scheduled For October 24,RCII,0.02449115844928529,1.5604010932241636,0.030481898568529342,0.0049404617727266675,-0.015244604148775154,0.021875618424838095,-0.032702641169939484,0.01955888445818177,0.47652315205438645
2,2012-07-23,Earnings Scheduled For July 23,RCII,-0.010278116200575615,1.15220954899854,-0.01868852821502276,0.008375304553558616,0.005111439631102721,0.0009030426154899018,-0.00479217204154736,0.06536347220757865,1.0846691735338827
5,2012-10-22,"Earnings Scheduled For October 22, 2012",RCII,-0.008313237103401816,-0.37711753974459217,-0.024059840748833827,-0.004031652999145208,-0.002877692438364443,0.007538656815731626,0.007007031910007289,0.013772306135586776,2.853190376569038
8,2013-01-28,"Earnings Scheduled For January 28, 2013",RCII,0.012864379032703654,1.0456494022842469,0.0020051349168519472,0.007212901537933192,-0.0028765686359211173,0.0104648900503157,0.0002908848059197666,-0.031046964935521837,0.8486698951117289
11,2013-04-22,"Earnings Scheduled For April 22, 2013",RCII,0.012865459953245839,0.9515482587655495,0.01704449543144526,-0.010224364345536863,-0.017852201558561154,0.007305407962408195,-0.033143209485327785,-0.05821710720943152,3.327954331091977
14,2013-07-22,"Earnings Scheduled For July 22, 2013",RCII,-0.017316087707530237,2.0645360497817737,-0.004815016419143503,0.010240777633085507,-0.03268965299983462,-0.00024741314771514755,0.004976578946792376,-0.018139190491043622,-0.03425717571643705
17,2014-01-28,"Market Wrap For January 28: Markets Snap Losing Streak, Apple Tumbles",RCII,-0.2216529433439426,4.16989882409201,0.0061231879274246115,-0.011468845106519354,-0.015678891786518934,0.012702537416573012,0.004786190899225717,-0.0049378590996083105,-0.7656608622550332
22,2014-01-28,Mid-Morning Market Update: Markets Rise; Ford Profit Beats Estimates,RCII,-0.2216529433439426,4.16989882409201,0.0061231879274246115,-0.011468845106519354,-0.015678891786518934,0.012702537416573012,0.004786190899225717,-0.0049378590996083105,-0.7656608622550332
24,2014-01-28,Benzinga's Top #PreMarket Losers,RCII,-0.2216529433439426,4.16989882409201,0.0061231879274246115,-0.011468845106519354,-0.015678891786518934,0.012702537416573012,0.004786190899225717,-0.0049378590996083105,-0.7656608622550332
28,2014-01-28,Mid-Afternoon Market Update: Markets Green Despite Disappointing Apple Report,RCII,-0.2216529433439426,4.16989882409201,0.0061231879274246115,-0.011468845106519354,-0.015678891786518934,0.012702537416573012,0.004786190899225717,-0.0049378590996083105,-0.7656608622550332
33,2014-01-28,Mid-Day Market Update: Oshkosh Rises After Strong Earnings Report; Apple Shares Tumble,RCII,-0.2216529433439426,4.16989882409201,0.0061231879274246115,-0.011468845106519354,-0.015678891786518934,0.012702537416573012,0.004786190899225717,-0.0049378590996083105,-0.7656608622550332
37,2014-07-11,Markets Close Higher Ahead Of Busy Earnings Season,RCII,-0.10942874111698675,5.159962275207852,-0.015916190830893462,0.006475900405743529,0.0020490535240802465,0.008611837301867764,0.015034888163638183,0.0030909993608538855,-0.7452074480878101
39,2014-07-11,Markets Higher Ahead of Busy Earnings Season,RCII,-0.10942874111698675,5.159962275207852,-0.015916190830893462,0.006475900405743529,0.0020490535240802465,0.008611837301867764,0.015034888163638183,0.0030909993608538855,-0.7452074480878101
41,2014-10-20,"Earnings Scheduled For October 20, 2014",RCII,0.002533667521740446,0.27412454365701944,-0.009102068507392258,0.004255142945742696,-0.01029474144247211,0.02428491491392637,0.017558342281284167,-0.09099514496007122,2.7377132358689704
44,2014-10-21,Morning Market Losers ,RCII,-0.09099514496007122,2.7377132358689704,0.002533667521740446,-0.009102068507392258,0.004255142945742696,-0.01029474144247211,0.02428491491392637,0.02884953579734839,-0.6356692838119278
47,2015-02-03,Must Watch Stocks for Today,RCII,-0.13645439025766837,4.861077521406628,0.021878920165798288,-0.029720172114737764,0.003978574087204478,-0.027631905880386443,-0.02162760442860523,-0.0009920055229415414,-0.7044377482727575
50,2015-04-27,"Earnings Scheduled For April 27, 2015",RCII,0.018839525798650447,1.2620318188619022,0.011432931891628417,-0.012420214362295345,0.005677473013501189,0.04179839732549295,-0.00937498601124176,0.13572469155204891,1.7263329689464433
53,2015-10-27,10 Stocks You Should Be Watching Today,RCII,-0.2994570369778987,6.200581016010416,0.0074247120131274436,-0.01463214509926225,0.008935491244830507,-0.010000015327352174,0.009708926123528583,-0.009413142873831437,-0.8134413236596988
56,2016-04-27,"Earnings Scheduled For April 27, 2016",RCII,0.013548378882011436,0.3276138512276474,0.03195750529717012,-0.015727521662816435,0.050241057192743854,-0.01757957193738846,-0.0013505081043657663,-0.12794393948645522,3.0948630478697066
59,2017-02-15,Benzinga's Option Alert Recap From February 15,RCII,0.04260674709583201,-0.3480761843238762,-0.05562117601670069,-0.0023616037157934144,-0.015116193923290555,0.00938965896821986,-0.010452754154633759,0.016826831615647908,-0.589611996327587
60,2017-03-16,Benzinga's Option Alert Recap From March 16,RCII,-0.002127298641768527,-0.589108357858166,0.022850527063122517,0.018847107826972742,0.016910978760866557,-0.007829905870561427,-0.00666672122776979,-0.005330603262657441,0.28947874058737955
61,2017-04-05,Benzinga's Option Alert Recap From April 5,RCII,-0.018318935809517267,-0.524455214929094,0.07656620045332851,-0.028184972526490215,-0.04623665857784154,0.019736994092121263,0.010988811366224871,0.04281008925570151,-0.048545875843591046
62,2017-04-05,"Wall Street's M&A Chatter From April 4: Panera, Rent-A-Center, Innocoll, ChemCHina-Syngenta, MSG Networks",RCII,-0.018318935809517267,-0.524455214929094,0.07656620045332851,-0.028184972526490215,-0.04623665857784154,0.019736994092121263,0.010988811366224871,0.04281008925570151,-0.048545875843591046
63,2017-04-11,"Wall Street's M&A Chatter From April 10: Straight Path, Rent-A-Center, Harley-Davidson, Knight-Swift",RCII,0.018464443495914695,-0.5239325065465708,0.07187505733482857,0.010526298496747577,0.04281008925570151,-0.018318935809517267,0.07656620045332851,0.0047711443098301665,0.2053472626069619
64,2017-06-20,Benzinga's Option Alert Recap From June 20,RCII,-0.020477968924553225,0.08376189826425318,-0.01595290626517476,-0.0173267483822368,-0.028067270551871304,-0.0071655492703182055,-0.028615871293757866,-0.01916363432620094,0.34594912583086224
65,2017-06-20,The Market In 5 Minutes,RCII,-0.020477968924553225,0.08376189826425318,-0.01595290626517476,-0.0173267483822368,-0.028067270551871304,-0.0071655492703182055,-0.028615871293757866,-0.01916363432620094,0.34594912583086224
66,2017-07-12,The Market In 5 Minutes,RCII,0.022332423041115934,-0.5593287408800292,0.0891894792337602,-0.0185678324301356,0.03193437145200595,-0.041958144820901544,-0.02638305698543575,0.010517840658928357,-0.3122010496210932
67,2017-07-21,"Wall Street's M&A Chatter From July 20: Scripps Network, Rent-A-Center, Aircastle, Advisory Board",RCII,0.015103478961524752,-0.4868418663934263,0.01697655372442175,-0.0008076819929213608,-0.009600024373366711,0.004016059614529777,-0.0032026290418323278,-0.03132354581976904,0.09375863861940048
68,2017-09-20,Benzinga's Option Alert Recap From September 20,RCII,-0.08305930344042678,2.6248006049234984,-0.0040948182261391075,-0.026315812706186104,-0.002386860597071827,-0.011792437024450653,0.02086685396907284,-0.025111938698024083,-0.35695632298309166
69,2017-09-25,Benzinga's Option Alert Recap From September 25,RCII,0.028703480940935888,0.4174039756793928,-0.006439774360409656,-0.025111938698024083,-0.08305930344042678,-0.0040948182261391075,-0.026315812706186104,0.0063006628899227035,-0.4854106438045295
70,2017-10-25,31 Stocks Moving In Wednesday's Pre-Market Session,RCII,-0.05781995832780673,3.608074093759102,0.009569365825049525,0.001917691984934855,-0.019736840736204964,0.010446140697768502,0.01837519518351738,-0.014084579201199654,-0.7740804585398899
71,2017-10-25,"The Market In 5 Minutes: AMD, AT&T Fall On Earnings, Twitter To Add Political Ad Labels",RCII,-0.05781995832780673,3.608074093759102,0.009569365825049525,0.001917691984934855,-0.019736840736204964,0.010446140697768502,0.01837519518351738,-0.014084579201199654,-0.7740804585398899
72,2018-02-20,"Earnings Scheduled For February 20, 2018",RCII,-0.06492120523040268,1.5893561068649182,-0.02749481157116862,0.008731165793781415,0.052432450320306634,-0.03746089956939269,-0.024365432369619744,-0.05039223673995841,0.8958498502421011
73,2018-04-30,"The Week Ahead: Tesla And Apple Earnings, Dropbox Quiet Period Expires, Fed Rate Decision And More",RCII,-0.019398620848427695,0.15488116275508723,0.02079174266845163,0.008991308519734398,0.007042178224835105,-0.005004778487409212,0.03630666021562012,-0.06775442553583366,1.5216661518382955
74,2018-04-30,"Earnings Scheduled For April 30, 2018",RCII,-0.019398620848427695,0.15488116275508723,0.02079174266845163,0.008991308519734398,0.007042178224835105,-0.005004778487409212,0.03630666021562012,-0.06775442553583366,1.5216661518382955
75,2018-06-18,42 Stocks Moving In Monday's Mid-Day Session,RCII,0.220282719175092,4.735057797100255,-0.027485802007895965,-0.0008076819929213608,-0.011182340987742512,0.14862413405644648,0.07814045531998914,0.013623960118755551,-0.4680703619965916
76,2019-12-12,Stocks That Hit 52-Week Highs On Thursday,RCII,0.0039722723353801115,-0.18260846919110374,0.0023529335187928435,0.007843777262838136,0.02505646286022678,0.027670664657558186,0.012057737124750112,0.006834681988276525,-0.14938200015718162
77,2019-12-16,Stocks That Hit 52-Week Highs On Tuesday,RCII,0.00643096263254006,-0.04671819010400413,0.006834681988276525,0.0039722723353801115,0.0023529335187928435,0.007843777262838136,0.02505646286022678,0.00603482929262511,0.0074969352151637025
78,2019-12-18,Stocks That Hit 52-Week Highs On Wednesday,RCII,0.01693715406291285,0.5400449276944916,0.00603482929262511,0.00643096263254006,0.006834681988276525,0.0039722723353801115,0.0023529335187928435,-0.02220682897597015,0.9484948398609556
79,2020-01-09,Stocks That Hit 52-Week Highs On Thursday,RCII,0.00519227479425588,0.03214975375006168,-0.0003460769199514768,0.003820712469881471,0.002786484017822888,0.01880771336146747,-0.012829484860442997,0.005853822821874299,0.29095579626956436
80,2020-01-15,Stocks That Hit 52-Week Highs On Wednesday,RCII,0.012893414209926846,0.23154853700635014,0.003360176626613809,0.01882932723762898,0.005853822821874299,0.00519227479425588,-0.0003460769199514768,0.016697029860992307,-0.2743987100819636
81,2020-01-16,Stocks That Hit 52-Week Highs On Thursday,RCII,0.016697029860992307,-0.2743987100819636,0.012893414209926846,0.003360176626613809,0.01882932723762898,0.005853822821874299,0.00519227479425588,0.011382125642703578,-0.1784384226824275
82,2020-01-17,Stocks That Hit 52-Week Highs On Friday,RCII,0.011382125642703578,-0.1784384226824275,0.016697029860992307,0.012893414209926846,0.003360176626613809,0.01882932723762898,0.005853822821874299,-0.029903573668105365,0.8140298591566932
83,2020-03-11,Stocks That Hit 52-Week Lows On Wednesday,RCII,-0.039763662575779124,0.15343464398995255,0.033314806026083055,-0.07688345473696667,-0.024987761837825362,-0.047142656778459746,0.004304132839459296,-0.11695570819440582,0.41392510867907495
84,2020-03-12,Stocks That Hit 52-Week Lows On Thursday,RCII,-0.11695570819440582,0.41392510867907495,-0.039763662575779124,0.033314806026083055,-0.07688345473696667,-0.024987761837825362,-0.047142656778459746,0.08998727621883962,-0.004078755603272088
85,2020-03-16,Stocks That Hit 52-Week Lows On Monday,RCII,-0.10639538977602803,0.11948533887454604,0.08998727621883962,-0.11695570819440582,-0.039763662575779124,0.033314806026083055,-0.07688345473696667,0.04619396890125338,0.35407843610763834
86,2020-03-18,Stocks That Hit 52-Week Lows On Wednesday,RCII,-0.11131844909240274,-0.2646921987952474,0.04619396890125338,-0.10639538977602803,0.08998727621883962,-0.11695570819440582,-0.039763662575779124,0.04058772767278174,0.08264475260053783
87,2020-03-23,Stocks That Hit 52-Week Lows On Monday,RCII,-0.11510262413013272,-0.4077203028560177,-0.08271680992955244,0.04058772767278174,-0.11131844909240274,0.04619396890125338,-0.10639538977602803,0.18475572579414656,-0.12889890828547057
88,2020-08-05,Stocks That Hit 52-Week Highs On Wednesday,RCII,0.03763104940501405,0.4153035629365087,0.031561157474394363,0.024377563958196014,-0.008570447022726468,-0.026531106393029247,0.09122376723913495,0.00473032720621358,0.4496782873263785
89,2020-08-06,Stocks That Hit 52-Week Highs On Thursday,RCII,0.00473032720621358,0.4496782873263785,0.03763104940501405,0.031561157474394363,0.024377563958196014,-0.008570447022726468,-0.026531106393029247,0.0043941861209755295,-0.356118276158888
90,2020-08-10,Stocks That Hit 52-Week Highs On Monday,RCII,0.0242188363675504,-0.3914495045032327,0.0043941861209755295,0.00473032720621358,0.03763104940501405,0.031561157474394363,0.024377563958196014,-0.0065599170779475635,1.1080366980989829
91,2020-08-11,Stocks That Hit 52-Week Highs On Tuesday,RCII,-0.0065599170779475635,1.1080366980989829,0.0242188363675504,0.0043941861209755295,0.00473032720621358,0.03763104940501405,0.031561157474394363,-0.001842735638435622,-0.1870572868236674
92,2020-10-09,Stocks That Hit 52-Week Highs On Friday,RCII,0.04325319192899579,0.20644847138551192,0.00922226404669546,0.019110354523017348,-0.019053607927344896,0.059032352808571664,0.02411628404439292,-0.0075913243655642,-0.07807027492211316
93,2020-10-12,Stocks That Hit 52-Week Highs On Monday,RCII,-0.0075913243655642,-0.07807027492211316,0.04325319192899579,0.00922226404669546,0.019110354523017348,-0.019053607927344896,0.059032352808571664,-0.001765263658389693,-0.22845880262962703
94,2020-10-28,"Earnings Scheduled For October 28, 2020",RCII,-0.010513223870066812,0.2019024390243902,0.02666658302605973,-0.03846142246586026,0.014241363924142991,0.007171848738642073,-0.028476289722821013,0.015312561586062756,0.10699045947621588
95,2020-11-24,Stocks That Hit 52-Week Highs On Tuesday,RCII,0.028829945849454308,-0.14758101287715597,0.04212057921903156,-0.00933749049912913,-0.0008745628641241288,0.006455252167058223,-0.018150213163198425,-0.02005520074605094,-0.3113952488900612
96,2020-12-21,Stocks That Hit 52-Week Highs On Monday,RCII,0.11413976731116615,-0.15349421904279814,-0.005084759526039151,0.015781925440808475,0.010144934974132491,0.01709918713765779,0.0026602447407921836,0.011467708007414368,0.5083981932420027
97,2021-01-07,Stocks That Hit 52-Week Highs On Thursday,RCII,-0.0006898785238899086,-0.39296059730459787,0.09521405409024397,0.04090194417251802,-0.003917374345136726,-0.002345302924648962,0.01186410147137007,-0.020022973473117434,-0.23615630321774428
98,2021-01-12,Stocks That Hit 52-Week Highs On Tuesday,RCII,0.04537987903792451,0.6245356570673053,0.003992528025773767,-0.020022973473117434,-0.0006898785238899086,0.09521405409024397,0.04090194417251802,0.021705110412835404,-0.05835952094767782
99,2021-01-14,Stocks That Hit 52-Week Highs On Thursday,RCII,0.06964530942871594,0.23462892418232895,0.021705110412835404,0.04537987903792451,0.003992528025773767,-0.020022973473117434,-0.0006898785238899086,-0.030302999284495424,0.4522417955291145
100,2021-02-08,Stocks That Hit 52-Week Highs On Monday,RCII,0.061882653559088174,-0.2571628021434419,0.038952987202440115,0.041893887096982496,-0.00693386996425549,0.032438538379377935,0.03233249129376636,0.003986264209459023,-0.1144929789808874
101,2021-02-10,Stocks That Hit 52-Week Highs On Wednesday,RCII,-0.011155206072659185,-0.34740185374643073,0.003986264209459023,0.061882653559088174,0.038952987202440115,0.041893887096982496,-0.00693386996425549,0.011281048493317902,-0.06322242500818942
102,2021-02-23,Stocks That Hit 52-Week Highs On Tuesday,RCII,-0.00605513882245845,0.35660740035206917,0.03967959657022391,0.021633189012474352,0.003324244599100412,-0.014643717855716054,-0.02808980830871577,0.005907447982010261,-0.19329487116804378
103,2021-02-25,Stocks That Hit 52-Week Highs On Thursday,RCII,0.005505612230425783,0.6094666881622155,0.005907447982010261,-0.00605513882245845,0.03967959657022391,0.021633189012474352,0.003324244599100412,0.05420688959821818,0.01838040086671433
104,2021-03-11,Stocks That Hit 52-Week Highs On Thursday,RCII,0.013907152686193802,0.042332948232918,0.026881630490360076,0.010183327470483894,0.07459423078398886,0.022566164994321847,-0.07344047895097516,0.031466857593282604,0.14196146832632994
105,2021-03-12,Stocks That Hit 52-Week Highs On Friday,RCII,0.031466857593282604,0.14196146832632994,0.013907152686193802,0.026881630490360076,0.010183327470483894,0.07459423078398886,0.022566164994321847,0.005162652222798547,-0.008018850895195384
106,2021-03-15,Stocks That Hit 52-Week Highs On Monday,RCII,0.005162652222798547,-0.008018850895195384,0.031466857593282604,0.013907152686193802,0.026881630490360076,0.010183327470483894,0.07459423078398886,-0.02583656089874664,-0.14319788690696988
107,2021-08-25,Stocks That Hit 52-Week Highs On Wednesday,RCII,-0.0046188928106767335,-0.21446520765751365,0.023156908921705854,0.006022198326371964,0.03003592690962731,0.012394662022325642,0.0018211379850907594,-0.01237437257191687,-0.45844571295626957
108,2022-02-03,Stocks That Hit 52-Week Lows On Thursday,RCII,-0.022744373565266485,-0.3685951208085809,-0.06888528089818435,0.019454351225235422,-0.026334023335809142,0.03614173107106966,-0.030401465264734973,-0.014066509879222977,0.04909391537641339
109,2022-03-03,McDonald's And 3 Other Stocks Bought By Insiders,RCII,0.04165175472606175,0.3115804012190382,0.02843428135320525,-0.04681452158420196,-0.03334462162998797,0.01170390354602091,-0.16426920689210878,-0.042743987928242855,-0.19823853665644353
110,2022-06-30,Stocks That Hit 52-Week Lows On Thursday,RCII,-0.008664747271664108,0.24729116047206867,-0.09418276211248566,-0.02826383643027719,-0.03044794344804136,0.07934275246388123,0.03347883922373396,0.015424139997111341,-0.5027816506622206
111,2022-07-05,Stocks That Hit 52-Week Lows On Tuesday,RCII,0.03746842903308445,0.4343229973761118,0.015424139997111341,-0.008664747271664108,-0.09418276211248566,-0.02826383643027719,-0.03044794344804136,-0.04392388970491534,-0.33156100706737035
112,2022-07-26,Why Is Ayala Pharmaceuticals Trading Higher By Around 130%? 45 Stocks Moving In Tuesday's Mid-Day Session,RCII,-0.10331624569832853,3.273857160036501,-0.00296740995859035,0.0016985669818596616,0.00383631100172499,0.04452367616919983,0.025570767117604865,0.05737303476258959,-0.575740539466933
113,2022-07-27,"Walmart, Shopify And Some Other Big Stocks Recording Losses On Tuesday",RCII,0.05737303476258959,-0.575740539466933,-0.10331624569832853,-0.00296740995859035,0.0016985669818596616,0.00383631100172499,0.04452367616919983,0.04125557036648697,-0.22280726622044955
114,2022-07-27,Why This Biotechnology Surged More Than 60%; Here Are 67 Biggest Movers From Yesterday,RCII,0.05737303476258959,-0.575740539466933,-0.10331624569832853,-0.00296740995859035,0.0016985669818596616,0.00383631100172499,0.04452367616919983,0.04125557036648697,-0.22280726622044955
115,2022-09-30,"Why Carnival Shares Are Trading Lower By 19%, Here Are 49 Stocks Moving In Friday's Mid-Day Session",RCII,-0.2158531392881986,5.310720951501416,-0.048167043961138356,0.04266668702286869,0.016719419069369135,-0.03108587945275576,-0.017634408456065676,0.05299944877975582,-0.5282164833512535
116,2022-09-30,Dow Futures Surge Over 200 Points After Thursday's Sell-Off; Nike Shares Drop After Q1 Results,RCII,-0.2158531392881986,5.310720951501416,-0.048167043961138356,0.04266668702286869,0.016719419069369135,-0.03108587945275576,-0.017634408456065676,0.05299944877975582,-0.5282164833512535
117,2022-09-30,"NIKE, Rent-A-Center And Some Other Big Stocks Moving Lower In Today's Pre-Market Session",RCII,-0.2158531392881986,5.310720951501416,-0.048167043961138356,0.04266668702286869,0.016719419069369135,-0.03108587945275576,-0.017634408456065676,0.05299944877975582,-0.5282164833512535
118,2022-09-30,"Carnival, Micron And 3 Stocks To Watch Heading Into Friday",RCII,-0.2158531392881986,5.310720951501416,-0.048167043961138356,0.04266668702286869,0.016719419069369135,-0.03108587945275576,-0.017634408456065676,0.05299944877975582,-0.5282164833512535
119,2022-09-30,Why Amylyx Pharmaceuticals Is Trading Higher By Over 8%; Here Are 22 Stocks Moving Premarket,RCII,-0.2158531392881986,5.310720951501416,-0.048167043961138356,0.04266668702286869,0.016719419069369135,-0.03108587945275576,-0.017634408456065676,0.05299944877975582,-0.5282164833512535
